network_number,mangal_taxon_name,mangal_species_name,mangal_node_id,CONSENSUS_NAME,DROP
4,Tipulidae,Tipulidae sp. 1 (Diptera),13980,Tipulidae,FALSE
6,Tipulidae,Tipulidae sp. 1 (Diptera),14032,Tipulidae,FALSE
4,Tipulidae,Tipulidae sp. 2 (Diptera),13981,Tipulidae,FALSE
5,Tipulidae,Tipulidae sp. 2 (Diptera),14006,Tipulidae,FALSE
6,Tipulidae,Tipulidae sp. 2 (Diptera),14033,Tipulidae,FALSE
1,,Triplectides ciuskeus (Trichoptera - Leptoceridae),13916,Triplectides ciuskeus,FALSE
2,,Triplectides ciuskeus (Trichoptera - Leptoceridae),13936,Triplectides ciuskeus,FALSE
3,,Triplectides ciuskeus (Trichoptera - Leptoceridae),13957,Triplectides ciuskeus,FALSE
1,Triplectides truncatus,Triplectides truncatus (Trichoptera - Leptoceridae),13915,Triplectides truncatus,FALSE
2,Triplectides truncatus,Triplectides truncatus (Trichoptera - Leptoceridae),13935,Triplectides truncatus,FALSE
3,Triplectides truncatus,Triplectides truncatus (Trichoptera - Leptoceridae),13956,Triplectides truncatus,FALSE
4,Triplectides truncatus,Triplectides truncatus (Trichoptera - Leptoceridae),13982,Triplectides truncatus,FALSE
5,Triplectides truncatus,Triplectides truncatus (Trichoptera - Leptoceridae),14007,Triplectides truncatus,FALSE
6,Triplectides truncatus,Triplectides truncatus (Trichoptera - Leptoceridae),14034,Triplectides truncatus,FALSE
10,Triplectides truncatus,Triplectides truncatus (Trichoptera - Leptoceridae),14164,Triplectides truncatus,FALSE
11,Triplectides truncatus,Triplectides truncatus (Trichoptera - Leptoceridae),14214,Triplectides truncatus,FALSE
12,Triplectides truncatus,Triplectides truncatus (Trichoptera - Leptoceridae),14265,Triplectides truncatus,FALSE
1,Tubificidae,Tubificidae sp. (Oligochaeta),13906,Tubificidae,FALSE
2,Tubificidae,Tubificidae sp. (Oligochaeta),13927,Tubificidae,FALSE
3,Tubificidae,Tubificidae sp. (Oligochaeta),13948,Tubificidae,FALSE
4,Tubificidae,Tubificidae sp. (Oligochaeta),13971,Tubificidae,FALSE
5,Tubificidae,Tubificidae sp. (Oligochaeta),13998,Tubificidae,FALSE
6,Tubificidae,Tubificidae sp. (Oligochaeta),14023,Tubificidae,FALSE
7,Tubificidae,Tubificidae sp. (Oligochaeta),14051,Tubificidae,FALSE
8,Tubificidae,Tubificidae sp. (Oligochaeta),14083,Tubificidae,FALSE
9,Tubificidae,Tubificidae sp. (Oligochaeta),14114,Tubificidae,FALSE
10,Tubificidae,Tubificidae sp. (Oligochaeta),14142,Tubificidae,FALSE
11,Tubificidae,Tubificidae sp. (Oligochaeta),14191,Tubificidae,FALSE
12,Tubificidae,Tubificidae sp. (Oligochaeta),14243,Tubificidae,FALSE
