network_number,mangal_taxon_name,mangal_species_name,mangal_node_id,CONSENSUS_NAME,DROP
8,Paracyclops,Paracyclops sp.,16996,Paracyclops,FALSE
3,Parvodinium inconspicuum,P. inconspicuum,16899,Parvodinium inconspicuum,FALSE
8,Parvodinium inconspicuum,P. inconspicuum,17015,Parvodinium inconspicuum,FALSE
10,Parvodinium inconspicuum,P. inconspicuum,18226,Parvodinium inconspicuum,FALSE
12,Parvodinium inconspicuum,P. inconspicuum,18153,Parvodinium inconspicuum,FALSE
13,Parvodinium inconspicuum,P. inconspicuum,16795,Parvodinium inconspicuum,FALSE
16,Parvodinium inconspicuum,P. inconspicuum,16967,Parvodinium inconspicuum,FALSE
17,Parvodinium inconspicuum,P. inconspicuum,17472,Parvodinium inconspicuum,FALSE
19,Parvodinium inconspicuum,P. inconspicuum,18447,Parvodinium inconspicuum,FALSE
20,Parvodinium inconspicuum,P. inconspicuum,18079,Parvodinium inconspicuum,FALSE
22,Parvodinium inconspicuum,P. inconspicuum,17170,Parvodinium inconspicuum,FALSE
23,Parvodinium inconspicuum,P. inconspicuum,18615,Parvodinium inconspicuum,FALSE
24,Parvodinium inconspicuum,P. inconspicuum,18633,Parvodinium inconspicuum,FALSE
25,Parvodinium inconspicuum,P. inconspicuum,18303,Parvodinium inconspicuum,FALSE
26,Parvodinium inconspicuum,P. inconspicuum,18326,Parvodinium inconspicuum,FALSE
28,Parvodinium inconspicuum,P. inconspicuum,17854,Parvodinium inconspicuum,FALSE
29,Parvodinium inconspicuum,P. inconspicuum,17403,Parvodinium inconspicuum,FALSE
34,Parvodinium inconspicuum,P. inconspicuum,18122,Parvodinium inconspicuum,FALSE
35,Parvodinium inconspicuum,P. inconspicuum,18578,Parvodinium inconspicuum,FALSE
36,Parvodinium inconspicuum,P. inconspicuum,17643,Parvodinium inconspicuum,FALSE
37,Parvodinium inconspicuum,P. inconspicuum,17673,Parvodinium inconspicuum,FALSE
38,Parvodinium inconspicuum,P. inconspicuum,17381,Parvodinium inconspicuum,FALSE
39,Parvodinium inconspicuum,P. inconspicuum,17961,Parvodinium inconspicuum,FALSE
40,Parvodinium inconspicuum,P. inconspicuum,17057,Parvodinium inconspicuum,FALSE
41,Parvodinium inconspicuum,P. inconspicuum,17357,Parvodinium inconspicuum,FALSE
42,Parvodinium inconspicuum,P. inconspicuum,17909,Parvodinium inconspicuum,FALSE
44,Parvodinium inconspicuum,P. inconspicuum,17309,Parvodinium inconspicuum,FALSE
46,Parvodinium inconspicuum,P. inconspicuum,17202,Parvodinium inconspicuum,FALSE
47,Parvodinium inconspicuum,P. inconspicuum,17711,Parvodinium inconspicuum,FALSE
48,Parvodinium inconspicuum,P. inconspicuum,17104,Parvodinium inconspicuum,FALSE
49,Parvodinium inconspicuum,P. inconspicuum,16750,Parvodinium inconspicuum,FALSE
50,Parvodinium inconspicuum,P. inconspicuum,17760,Parvodinium inconspicuum,FALSE
4,Perca flavescens,Perca flavescens,17591,Perca flavescens,FALSE
6,Perca flavescens,Perca flavescens,17507,Perca flavescens,FALSE
14,Perca flavescens,Perca flavescens,18336,Perca flavescens,FALSE
22,Perca flavescens,Perca flavescens,17152,Perca flavescens,FALSE
26,Perca flavescens,Perca flavescens,18311,Perca flavescens,FALSE
33,Perca flavescens,Perca flavescens,17222,Perca flavescens,FALSE
34,Perca flavescens,Perca flavescens,18097,Perca flavescens,FALSE
44,Perca flavescens,Perca flavescens,17278,Perca flavescens,FALSE
50,Perca flavescens,Perca flavescens,17721,Perca flavescens,FALSE
7,Peridinium cinctum,P. cinctum,17573,Peridinium cinctum,FALSE
11,Peridinium cinctum,P. cinctum,18271,Peridinium cinctum,FALSE
14,Peridinium cinctum,P. cinctum,18362,Peridinium cinctum,FALSE
19,Peridinium cinctum,P. cinctum,18448,Peridinium cinctum,FALSE
34,Peridinium cinctum,P. cinctum,18123,Peridinium cinctum,FALSE
41,Peridinium cinctum,P. cinctum,17355,Peridinium cinctum,FALSE
50,Peridinium cinctum,P. cinctum,17761,Peridinium cinctum,FALSE
8,Peridinium limbatum,Peridinium limbatum,17014,Peridinium limbatum,FALSE
9,Peridinium limbatum,Peridinium limbatum,18180,Peridinium limbatum,FALSE
11,Peridinium limbatum,Peridinium limbatum,18270,Peridinium limbatum,FALSE
16,Peridinium limbatum,Peridinium limbatum,16965,Peridinium limbatum,FALSE
28,Peridinium limbatum,Peridinium limbatum,17853,Peridinium limbatum,FALSE
39,Peridinium limbatum,Peridinium limbatum,17959,Peridinium limbatum,FALSE
49,Peridinium limbatum,Peridinium limbatum,16748,Peridinium limbatum,FALSE
10,Peridinium wisconsinense,P. wisconsinense,18225,Peridinium wisconsinense,FALSE
20,Peridinium wisconsinense,P. wisconsinense,18078,Peridinium wisconsinense,FALSE
37,Peridinium wisconsinense,P. wisconsinense,17672,Peridinium wisconsinense,FALSE
39,Peridinium wisconsinense,P. wisconsinense,17960,Peridinium wisconsinense,FALSE
42,Pimephales notatus,Pimphales notatus,17883,Pimephales notatus,FALSE
44,Pimephales notatus,Pimphales notatus,17284,Pimephales notatus,FALSE
10,Pimephales promelas,Pimphales promelas,18202,Pimephales promelas,FALSE
42,Pimephales promelas,Pimphales promelas,17878,Pimephales promelas,FALSE
27,Pleurosigma,Pleurosigma sp.,17832,Pleurosigma,FALSE
49,Ploesoma hudsoni,P. hudsoni,16739,Ploesoma hudsoni,FALSE
25,Ploesoma truncatum,Ploesoma truncatum,18299,Ploesoma truncatum,FALSE
27,Ploesoma truncatum,Ploesoma truncatum,17813,Ploesoma truncatum,FALSE
32,Ploesoma truncatum,Ploesoma truncatum,18019,Ploesoma truncatum,FALSE
49,Ploesoma truncatum,Ploesoma truncatum,16738,Ploesoma truncatum,FALSE
7,Polyarthra euryptera,Polyarthra euryptera,17569,Polyarthra euryptera,FALSE
14,Polyarthra euryptera,Polyarthra euryptera,18355,Polyarthra euryptera,FALSE
16,Polyarthra euryptera,Polyarthra euryptera,16956,Polyarthra euryptera,FALSE
21,Polyarthra euryptera,Polyarthra euryptera,18494,Polyarthra euryptera,FALSE
33,Polyarthra euryptera,Polyarthra euryptera,17252,Polyarthra euryptera,FALSE
34,Polyarthra euryptera,Polyarthra euryptera,18114,Polyarthra euryptera,FALSE
40,Polyarthra euryptera,Polyarthra euryptera,17050,Polyarthra euryptera,FALSE
42,Polyarthra euryptera,Polyarthra euryptera,17901,Polyarthra euryptera,FALSE
50,Polyarthra euryptera,Polyarthra euryptera,17751,Polyarthra euryptera,FALSE
3,Polyarthra major,P. major,16896,Polyarthra major,FALSE
4,Polyarthra major,P. major,17611,Polyarthra major,FALSE
8,Polyarthra major,P. major,17010,Polyarthra major,FALSE
10,Polyarthra major,P. major,18222,Polyarthra major,FALSE
13,Polyarthra major,P. major,16789,Polyarthra major,FALSE
14,Polyarthra major,P. major,18356,Polyarthra major,FALSE
15,Polyarthra major,P. major,18392,Polyarthra major,FALSE
16,Polyarthra major,P. major,16957,Polyarthra major,FALSE
17,Polyarthra major,P. major,17470,Polyarthra major,FALSE
20,Polyarthra major,P. major,18064,Polyarthra major,FALSE
21,Polyarthra major,P. major,18495,Polyarthra major,FALSE
23,Polyarthra major,P. major,18613,Polyarthra major,FALSE
26,Polyarthra major,P. major,18322,Polyarthra major,FALSE
27,Polyarthra major,P. major,17814,Polyarthra major,FALSE
28,Polyarthra major,P. major,17849,Polyarthra major,FALSE
29,Polyarthra major,P. major,17401,Polyarthra major,FALSE
31,Polyarthra major,P. major,17991,Polyarthra major,FALSE
32,Polyarthra major,P. major,18020,Polyarthra major,FALSE
34,Polyarthra major,P. major,18115,Polyarthra major,FALSE
35,Polyarthra major,P. major,18574,Polyarthra major,FALSE
37,Polyarthra major,P. major,17669,Polyarthra major,FALSE
41,Polyarthra major,P. major,17350,Polyarthra major,FALSE
42,Polyarthra major,P. major,17902,Polyarthra major,FALSE
43,Polyarthra major,P. major,17126,Polyarthra major,FALSE
46,Polyarthra major,P. major,17197,Polyarthra major,FALSE
49,Polyarthra major,P. major,16740,Polyarthra major,FALSE
50,Polyarthra major,P. major,17752,Polyarthra major,FALSE
4,Polyarthra remata,P. remata,17612,Polyarthra remata,FALSE
5,Polyarthra remata,P. remata,16838,Polyarthra remata,FALSE
10,Polyarthra remata,P. remata,18223,Polyarthra remata,FALSE
14,Polyarthra remata,P. remata,18357,Polyarthra remata,FALSE
16,Polyarthra remata,P. remata,16958,Polyarthra remata,FALSE
23,Polyarthra remata,P. remata,18614,Polyarthra remata,FALSE
29,Polyarthra remata,P. remata,17402,Polyarthra remata,FALSE
33,Polyarthra remata,P. remata,17253,Polyarthra remata,FALSE
34,Polyarthra remata,P. remata,18120,Polyarthra remata,FALSE
40,Polyarthra remata,P. remata,17051,Polyarthra remata,FALSE
41,Polyarthra remata,P. remata,17354,Polyarthra remata,FALSE
46,Polyarthra remata,P. remata,17198,Polyarthra remata,FALSE
49,Polyarthra remata,P. remata,16741,Polyarthra remata,FALSE
5,Polyarthra vulgaris,P. vulgaris,16839,Polyarthra vulgaris,FALSE
18,Polyarthra vulgaris,P. vulgaris,17497,Polyarthra vulgaris,FALSE
20,Polyarthra vulgaris,P. vulgaris,18065,Polyarthra vulgaris,FALSE
21,Polyarthra vulgaris,P. vulgaris,18496,Polyarthra vulgaris,FALSE
25,Polyarthra vulgaris,P. vulgaris,18300,Polyarthra vulgaris,FALSE
40,Polyarthra vulgaris,P. vulgaris,17052,Polyarthra vulgaris,FALSE
42,Polyarthra vulgaris,P. vulgaris,17903,Polyarthra vulgaris,FALSE
44,Polyarthra vulgaris,P. vulgaris,17305,Polyarthra vulgaris,FALSE
49,Polyarthra vulgaris,P. vulgaris,16742,Polyarthra vulgaris,FALSE
1,Polyphemus pediculus,Polyphemus pediculus,18537,Polyphemus pediculus,FALSE
2,Polyphemus pediculus,Polyphemus pediculus,18524,Polyphemus pediculus,FALSE
6,Polyphemus pediculus,Polyphemus pediculus,17513,Polyphemus pediculus,FALSE
26,Polyphemus pediculus,Polyphemus pediculus,18313,Polyphemus pediculus,FALSE
28,Polyphemus pediculus,Polyphemus pediculus,17839,Polyphemus pediculus,FALSE
29,Polyphemus pediculus,Polyphemus pediculus,17395,Polyphemus pediculus,FALSE
30,Polyphemus pediculus,Polyphemus pediculus,17418,Polyphemus pediculus,FALSE
36,Polyphemus pediculus,Polyphemus pediculus,17637,Polyphemus pediculus,FALSE
50,Prosopium cylindraceum,Prosopium cylindraceum,17729,Prosopium cylindraceum,FALSE
16,Quadrigula,Quadrigula sp.,16981,Quadrigula,FALSE
3,Quadrigula closterioides,Quadrigula closterioides,16919,Quadrigula closterioides,FALSE
5,Quadrigula closterioides,Quadrigula closterioides,16858,Quadrigula closterioides,FALSE
7,Quadrigula closterioides,Quadrigula closterioides,17586,Quadrigula closterioides,FALSE
21,Quadrigula closterioides,Quadrigula closterioides,18517,Quadrigula closterioides,FALSE
32,Quadrigula closterioides,Quadrigula closterioides,18035,Quadrigula closterioides,FALSE
50,Quadrigula closterioides,Quadrigula closterioides,17775,Quadrigula closterioides,FALSE
19,Rhabdoderma gorksii,R. gorksii,18470,Rhabdoderma gorksii,FALSE
3,Rhabdoderma lineare,Rhabdoderma lineare,16928,Rhabdoderma lineare,FALSE
16,Rhabdoderma lineare,Rhabdoderma lineare,16989,Rhabdoderma lineare,FALSE
50,Rhabdoderma lineare,Rhabdoderma lineare,17788,Rhabdoderma lineare,FALSE
10,Rhinichthys atratulus,Rhinichthys atratulus,18199,Rhinichthys atratulus,FALSE
11,Rhinichthys atratulus,Rhinichthys atratulus,18249,Rhinichthys atratulus,FALSE
27,Rhinichthys atratulus,Rhinichthys atratulus,17794,Rhinichthys atratulus,FALSE
20,Rhizosolenia eriensis,Rhizosolenia eriensis,18092,Rhizosolenia eriensis,FALSE
37,Rhizosolenia eriensis,Rhizosolenia eriensis,17689,Rhizosolenia eriensis,FALSE
40,Rhizosolenia eriensis,Rhizosolenia eriensis,17083,Rhizosolenia eriensis,FALSE
42,Rhizosolenia eriensis,Rhizosolenia eriensis,17929,Rhizosolenia eriensis,FALSE
27,Salmo gairdneri,Salmo gairdneri,17790,Salmo gairdneri,FALSE
3,Salmo trutta,Salmo rutta,16874,Salmo trutta,FALSE
10,Salmo trutta,Salmo rutta,18198,Salmo trutta,FALSE
3,Salvelinus fontinalis,Salvelinus fontinalis,16873,Salvelinus fontinalis,FALSE
5,Salvelinus fontinalis,Salvelinus fontinalis,16820,Salvelinus fontinalis,FALSE
7,Salvelinus fontinalis,Salvelinus fontinalis,17547,Salvelinus fontinalis,FALSE
10,Salvelinus fontinalis,Salvelinus fontinalis,18197,Salvelinus fontinalis,FALSE
11,Salvelinus fontinalis,Salvelinus fontinalis,18247,Salvelinus fontinalis,FALSE
12,Salvelinus fontinalis,Salvelinus fontinalis,18134,Salvelinus fontinalis,FALSE
14,Salvelinus fontinalis,Salvelinus fontinalis,18335,Salvelinus fontinalis,FALSE
15,Salvelinus fontinalis,Salvelinus fontinalis,18379,Salvelinus fontinalis,FALSE
16,Salvelinus fontinalis,Salvelinus fontinalis,16930,Salvelinus fontinalis,FALSE
17,Salvelinus fontinalis,Salvelinus fontinalis,17453,Salvelinus fontinalis,FALSE
18,Salvelinus fontinalis,Salvelinus fontinalis,17485,Salvelinus fontinalis,FALSE
19,Salvelinus fontinalis,Salvelinus fontinalis,18430,Salvelinus fontinalis,FALSE
21,Salvelinus fontinalis,Salvelinus fontinalis,18471,Salvelinus fontinalis,FALSE
22,Salvelinus fontinalis,Salvelinus fontinalis,17151,Salvelinus fontinalis,FALSE
27,Salvelinus fontinalis,Salvelinus fontinalis,17789,Salvelinus fontinalis,FALSE
30,Salvelinus fontinalis,Salvelinus fontinalis,17414,Salvelinus fontinalis,FALSE
31,Salvelinus fontinalis,Salvelinus fontinalis,17973,Salvelinus fontinalis,FALSE
32,Salvelinus fontinalis,Salvelinus fontinalis,18004,Salvelinus fontinalis,FALSE
35,Salvelinus fontinalis,Salvelinus fontinalis,18563,Salvelinus fontinalis,FALSE
39,Salvelinus fontinalis,Salvelinus fontinalis,17938,Salvelinus fontinalis,FALSE
40,Salvelinus fontinalis,Salvelinus fontinalis,17020,Salvelinus fontinalis,FALSE
42,Salvelinus fontinalis,Salvelinus fontinalis,17874,Salvelinus fontinalis,FALSE
44,Salvelinus fontinalis,Salvelinus fontinalis,17276,Salvelinus fontinalis,FALSE
46,Salvelinus fontinalis,Salvelinus fontinalis,17186,Salvelinus fontinalis,FALSE
47,Salvelinus fontinalis,Salvelinus fontinalis,17693,Salvelinus fontinalis,FALSE
49,Salvelinus fontinalis,Salvelinus fontinalis,16714,Salvelinus fontinalis,FALSE
16,Salvelinus namaycush,Salvelinus namaycush,16929,Salvelinus namaycush,FALSE
42,Salvelinus namaycush,Salvelinus namaycush,17873,Salvelinus namaycush,FALSE
50,Salvelinus namaycush,Salvelinus namaycush,17717,Salvelinus namaycush,FALSE
3,Scenedesmus,Scenedesmus sp.,16921,Scenedesmus,FALSE
4,Scenedesmus,Scenedesmus sp.,17627,Scenedesmus,FALSE
6,Scenedesmus,Scenedesmus sp.,17537,Scenedesmus,FALSE
10,Scenedesmus,Scenedesmus sp.,18240,Scenedesmus,FALSE
12,Scenedesmus,Scenedesmus sp.,18160,Scenedesmus,FALSE
14,Scenedesmus,Scenedesmus sp.,18375,Scenedesmus,FALSE
20,Scenedesmus,Scenedesmus sp.,18091,Scenedesmus,FALSE
21,Scenedesmus,Scenedesmus sp.,18519,Scenedesmus,FALSE
22,Scenedesmus,Scenedesmus sp.,17179,Scenedesmus,FALSE
28,Scenedesmus,Scenedesmus sp.,17862,Scenedesmus,FALSE
29,Scenedesmus,Scenedesmus sp.,17408,Scenedesmus,FALSE
30,Scenedesmus,Scenedesmus sp.,17446,Scenedesmus,FALSE
32,Scenedesmus,Scenedesmus sp.,18036,Scenedesmus,FALSE
34,Scenedesmus,Scenedesmus sp.,18128,Scenedesmus,FALSE
37,Scenedesmus,Scenedesmus sp.,17688,Scenedesmus,FALSE
42,Scenedesmus,Scenedesmus sp.,17928,Scenedesmus,FALSE
44,Scenedesmus,Scenedesmus sp.,17328,Scenedesmus,FALSE
45,Scenedesmus,Scenedesmus sp.,18423,Scenedesmus,FALSE
46,Scenedesmus,Scenedesmus sp.,17211,Scenedesmus,FALSE
49,Scenedesmus,Scenedesmus sp.,16758,Scenedesmus,FALSE
3,Scenedesmus longus,S. longus,16922,Scenedesmus longus,FALSE
5,Scenedesmus longus,S. longus,16860,Scenedesmus longus,FALSE
6,Scenedesmus longus,S. longus,17538,Scenedesmus longus,FALSE
11,Scenedesmus longus,S. longus,18283,Scenedesmus longus,FALSE
19,Scenedesmus longus,S. longus,18464,Scenedesmus longus,FALSE
22,Scenedesmus longus,S. longus,17180,Scenedesmus longus,FALSE
13,Scenedesmus quadricauda,S. quadricauda,16810,Scenedesmus quadricauda,FALSE
19,Scenedesmus quadricauda,S. quadricauda,18463,Scenedesmus quadricauda,FALSE
40,Scenedesmus quadricauda,S. quadricauda,17081,Scenedesmus quadricauda,FALSE
49,Scenedesmus quadricauda,S. quadricauda,16759,Scenedesmus quadricauda,FALSE
1,Schroederia setigera,Schroederia setigera,18553,Schroederia setigera,FALSE
3,Schroederia setigera,Schroederia setigera,16911,Schroederia setigera,FALSE
4,Schroederia setigera,Schroederia setigera,17624,Schroederia setigera,FALSE
6,Schroederia setigera,Schroederia setigera,17536,Schroederia setigera,FALSE
11,Schroederia setigera,Schroederia setigera,18281,Schroederia setigera,FALSE
12,Schroederia setigera,Schroederia setigera,18158,Schroederia setigera,FALSE
13,Schroederia setigera,Schroederia setigera,16808,Schroederia setigera,FALSE
14,Schroederia setigera,Schroederia setigera,18374,Schroederia setigera,FALSE
15,Schroederia setigera,Schroederia setigera,18401,Schroederia setigera,FALSE
16,Schroederia setigera,Schroederia setigera,16974,Schroederia setigera,FALSE
18,Schroederia setigera,Schroederia setigera,17503,Schroederia setigera,FALSE
19,Schroederia setigera,Schroederia setigera,18459,Schroederia setigera,FALSE
24,Schroederia setigera,Schroederia setigera,18640,Schroederia setigera,FALSE
27,Schroederia setigera,Schroederia setigera,17823,Schroederia setigera,FALSE
28,Schroederia setigera,Schroederia setigera,17860,Schroederia setigera,FALSE
30,Schroederia setigera,Schroederia setigera,17444,Schroederia setigera,FALSE
31,Schroederia setigera,Schroederia setigera,17998,Schroederia setigera,FALSE
35,Schroederia setigera,Schroederia setigera,18585,Schroederia setigera,FALSE
40,Schroederia setigera,Schroederia setigera,17070,Schroederia setigera,FALSE
41,Schroederia setigera,Schroederia setigera,17364,Schroederia setigera,FALSE
42,Schroederia setigera,Schroederia setigera,17920,Schroederia setigera,FALSE
43,Schroederia setigera,Schroederia setigera,17137,Schroederia setigera,FALSE
44,Schroederia setigera,Schroederia setigera,17321,Schroederia setigera,FALSE
45,Schroederia setigera,Schroederia setigera,18422,Schroederia setigera,FALSE
46,Schroederia setigera,Schroederia setigera,17208,Schroederia setigera,FALSE
49,Schroederia setigera,Schroederia setigera,16754,Schroederia setigera,FALSE
3,Semotilus atromaculatus,Semotilus atromaculatus,16875,Semotilus atromaculatus,FALSE
13,Semotilus atromaculatus,Semotilus atromaculatus,16770,Semotilus atromaculatus,FALSE
19,Semotilus atromaculatus,Semotilus atromaculatus,18431,Semotilus atromaculatus,FALSE
21,Semotilus atromaculatus,Semotilus atromaculatus,18472,Semotilus atromaculatus,FALSE
23,Semotilus atromaculatus,Semotilus atromaculatus,18595,Semotilus atromaculatus,FALSE
27,Semotilus atromaculatus,Semotilus atromaculatus,17793,Semotilus atromaculatus,FALSE
31,Semotilus atromaculatus,Semotilus atromaculatus,17974,Semotilus atromaculatus,FALSE
33,Semotilus atromaculatus,Semotilus atromaculatus,17224,Semotilus atromaculatus,FALSE
37,Semotilus atromaculatus,Semotilus atromaculatus,17652,Semotilus atromaculatus,FALSE
40,Semotilus atromaculatus,Semotilus atromaculatus,17021,Semotilus atromaculatus,FALSE
42,Semotilus atromaculatus,Semotilus atromaculatus,17875,Semotilus atromaculatus,FALSE
27,Semotilus corporalis,Semotilus corporalis,17792,Semotilus corporalis,FALSE
50,Semotilus corporalis,Semotilus corporalis,17723,Semotilus corporalis,FALSE
6,Sida crystallina,Sida crystallina,17519,Sida crystallina,FALSE
17,Sida crystallina,Sida crystallina,17463,Sida crystallina,FALSE
3,Sphaerocystis schroeteri,Sphaerocystis schroeteri,16910,Sphaerocystis schroeteri,FALSE
4,Sphaerocystis schroeteri,Sphaerocystis schroeteri,17623,Sphaerocystis schroeteri,FALSE
5,Sphaerocystis schroeteri,Sphaerocystis schroeteri,16852,Sphaerocystis schroeteri,FALSE
7,Sphaerocystis schroeteri,Sphaerocystis schroeteri,17581,Sphaerocystis schroeteri,FALSE
9,Sphaerocystis schroeteri,Sphaerocystis schroeteri,18186,Sphaerocystis schroeteri,FALSE
12,Sphaerocystis schroeteri,Sphaerocystis schroeteri,18157,Sphaerocystis schroeteri,FALSE
13,Sphaerocystis schroeteri,Sphaerocystis schroeteri,16807,Sphaerocystis schroeteri,FALSE
14,Sphaerocystis schroeteri,Sphaerocystis schroeteri,18373,Sphaerocystis schroeteri,FALSE
15,Sphaerocystis schroeteri,Sphaerocystis schroeteri,18400,Sphaerocystis schroeteri,FALSE
16,Sphaerocystis schroeteri,Sphaerocystis schroeteri,16973,Sphaerocystis schroeteri,FALSE
19,Sphaerocystis schroeteri,Sphaerocystis schroeteri,18458,Sphaerocystis schroeteri,FALSE
21,Sphaerocystis schroeteri,Sphaerocystis schroeteri,18509,Sphaerocystis schroeteri,FALSE
22,Sphaerocystis schroeteri,Sphaerocystis schroeteri,17176,Sphaerocystis schroeteri,FALSE
23,Sphaerocystis schroeteri,Sphaerocystis schroeteri,18620,Sphaerocystis schroeteri,FALSE
27,Sphaerocystis schroeteri,Sphaerocystis schroeteri,17822,Sphaerocystis schroeteri,FALSE
28,Sphaerocystis schroeteri,Sphaerocystis schroeteri,17859,Sphaerocystis schroeteri,FALSE
29,Sphaerocystis schroeteri,Sphaerocystis schroeteri,17407,Sphaerocystis schroeteri,FALSE
30,Sphaerocystis schroeteri,Sphaerocystis schroeteri,17443,Sphaerocystis schroeteri,FALSE
31,Sphaerocystis schroeteri,Sphaerocystis schroeteri,17997,Sphaerocystis schroeteri,FALSE
32,Sphaerocystis schroeteri,Sphaerocystis schroeteri,18029,Sphaerocystis schroeteri,FALSE
34,Sphaerocystis schroeteri,Sphaerocystis schroeteri,18127,Sphaerocystis schroeteri,FALSE
35,Sphaerocystis schroeteri,Sphaerocystis schroeteri,18584,Sphaerocystis schroeteri,FALSE
37,Sphaerocystis schroeteri,Sphaerocystis schroeteri,17685,Sphaerocystis schroeteri,FALSE
40,Sphaerocystis schroeteri,Sphaerocystis schroeteri,17069,Sphaerocystis schroeteri,FALSE
43,Sphaerocystis schroeteri,Sphaerocystis schroeteri,17136,Sphaerocystis schroeteri,FALSE
44,Sphaerocystis schroeteri,Sphaerocystis schroeteri,17320,Sphaerocystis schroeteri,FALSE
45,Sphaerocystis schroeteri,Sphaerocystis schroeteri,18421,Sphaerocystis schroeteri,FALSE
50,Sphaerocystis schroeteri,Sphaerocystis schroeteri,17770,Sphaerocystis schroeteri,FALSE
5,Spondylosium planum,Spondylosium planum,16857,Spondylosium planum,FALSE
10,Spondylosium planum,Spondylosium planum,18238,Spondylosium planum,FALSE
16,Spondylosium planum,Spondylosium planum,16979,Spondylosium planum,FALSE
21,Spondylosium planum,Spondylosium planum,18515,Spondylosium planum,FALSE
24,Spondylosium planum,Spondylosium planum,18641,Spondylosium planum,FALSE
27,Spondylosium planum,Spondylosium planum,17829,Spondylosium planum,FALSE
40,Spondylosium planum,Spondylosium planum,17078,Spondylosium planum,FALSE
46,Spondylosium planum,Spondylosium planum,17210,Spondylosium planum,FALSE
50,Spondylosium planum,Spondylosium planum,17774,Spondylosium planum,FALSE
1,Staurastrum,Staurastrum sp.,18551,Staurastrum,FALSE
6,Staurastrum,Staurastrum sp.,17525,Staurastrum,FALSE
7,Staurastrum,Staurastrum sp.,17575,Staurastrum,FALSE
9,Staurastrum,Staurastrum sp.,18184,Staurastrum,FALSE
11,Staurastrum,Staurastrum sp.,18273,Staurastrum,FALSE
16,Staurastrum,Staurastrum sp.,16968,Staurastrum,FALSE
24,Staurastrum,Staurastrum sp.,18638,Staurastrum,FALSE
27,Staurastrum,Staurastrum sp.,17816,Staurastrum,FALSE
33,Staurastrum,Staurastrum sp.,17260,Staurastrum,FALSE
40,Staurastrum,Staurastrum sp.,17059,Staurastrum,FALSE
41,Staurastrum,Staurastrum sp.,17362,Staurastrum,FALSE
7,Staurastrum megacanthum,Staurastrum megacanthum,17574,Staurastrum,FALSE
10,Staurastrum megacanthum,Staurastrum megacanthum,18228,Staurastrum,FALSE
20,Staurastrum megacanthum,Staurastrum megacanthum,18081,Staurastrum,FALSE
3,Stauridium tetras,Pediastrum tetras,16920,Stauridium tetras,FALSE
5,Stauridium tetras,Pediastrum tetras,16859,Stauridium tetras,FALSE
10,Stauridium tetras,Pediastrum tetras,18239,Stauridium tetras,FALSE
21,Stauridium tetras,Pediastrum tetras,18518,Stauridium tetras,FALSE
40,Stauridium tetras,Pediastrum tetras,17080,Stauridium tetras,FALSE
42,Stauridium tetras,Pediastrum tetras,17927,Stauridium tetras,FALSE
44,Stauridium tetras,Pediastrum tetras,17327,Stauridium tetras,FALSE
49,Stauridium tetras,Pediastrum tetras,16757,Stauridium tetras,FALSE
3,Staurodesmus incus,Arthrodesmus incus,16913,Staurodesmus incus,FALSE
5,Staurodesmus incus,Arthrodesmus incus,16854,Staurodesmus incus,FALSE
7,Staurodesmus incus,Arthrodesmus incus,17582,Staurodesmus incus,FALSE
10,Staurodesmus incus,Arthrodesmus incus,18237,Staurodesmus incus,FALSE
27,Staurodesmus incus,Arthrodesmus incus,17825,Staurodesmus incus,FALSE
35,Staurodesmus incus,Arthrodesmus incus,18586,Staurodesmus incus,FALSE
37,Staurodesmus incus,Arthrodesmus incus,17686,Staurodesmus incus,FALSE
42,Staurodesmus incus,Arthrodesmus incus,17922,Staurodesmus incus,FALSE
44,Staurodesmus incus,Arthrodesmus incus,17322,Staurodesmus incus,FALSE
49,Staurodesmus incus,Arthrodesmus incus,16755,Staurodesmus incus,FALSE
50,Staurodesmus incus,Arthrodesmus incus,17772,Staurodesmus incus,FALSE
49,Staurodesmus subulatus,A. subulatus,16756,Staurodesmus subulatus,FALSE
8,Synchaeta,Synchaeta sp.,17011,Synchaeta,FALSE
16,Synchaeta,Synchaeta sp.,16959,Synchaeta,FALSE
20,Synchaeta,Synchaeta sp.,18066,Synchaeta,FALSE
24,Synchaeta,Synchaeta sp.,18632,Synchaeta,FALSE
26,Synchaeta,Synchaeta sp.,18323,Synchaeta,FALSE
28,Synchaeta,Synchaeta sp.,17850,Synchaeta,FALSE
30,Synchaeta,Synchaeta sp.,17431,Synchaeta,FALSE
32,Synchaeta,Synchaeta sp.,18021,Synchaeta,FALSE
37,Synchaeta,Synchaeta sp.,17670,Synchaeta,FALSE
39,Synchaeta,Synchaeta sp.,17954,Synchaeta,FALSE
43,Synchaeta,Synchaeta sp.,17127,Synchaeta,FALSE
45,Synchaeta,Synchaeta sp.,18416,Synchaeta,FALSE
47,Synchaeta,Synchaeta sp.,17707,Synchaeta,FALSE
50,Synchaeta,Synchaeta sp.,17753,Synchaeta,FALSE
4,Synedra nana,Synedra nana,17618,Synedra nana,FALSE
42,Synedra nana,Synedra nana,17913,Synedra nana,FALSE
19,Synedra ulna,S. ulna,18453,Synedra ulna,FALSE
42,Synedra ulna,S. ulna,17914,Synedra ulna,FALSE
4,Synura,Synura sp.,17631,Synura,FALSE
