network_number,mangal_taxon_name,mangal_species_name,mangal_node_id,CONSENSUS_NAME,DROP
41,Microtus oeconomus,Microtus oeconomus,12370,Microtus oeconomus,FALSE
42,Microtus oeconomus,Microtus oeconomus,12878,Microtus oeconomus,FALSE
44,Microtus oeconomus,Microtus oeconomus,12638,Microtus oeconomus,FALSE
47,Microtus oeconomus,Microtus oeconomus,12916,Microtus oeconomus,FALSE
2,Microtus socialis,Microtus socialis,11705,Microtus socialis,FALSE
14,Microtus socialis,Microtus socialis,12727,Microtus socialis,FALSE
26,Microtus socialis,Microtus socialis,12230,Microtus socialis,FALSE
30,Microtus socialis,Microtus socialis,11546,Microtus socialis,FALSE
40,Microtus socialis,Microtus socialis,12288,Microtus socialis,FALSE
48,Microtus socialis,Microtus socialis,12998,Microtus socialis,FALSE
51,Microtus socialis,Microtus socialis,11831,Microtus socialis,FALSE
13,Microtus subterraneus,Microtus subterraneus,12692,Microtus subterraneus,FALSE
43,Microtus subterraneus,Microtus subterraneus,12558,Microtus subterraneus,FALSE
43,Microtus tatricus,Microtus tatricus,12586,Microtus tatricus,FALSE
48,Microtus transcaspicus,Microtus transcaspicus,13001,Microtus transcaspicus,FALSE
13,Muscardinus avellanarius,Muscardinus avellanarius,12702,Muscardinus avellanarius,FALSE
43,Muscardinus avellanarius,Muscardinus avellanarius,12576,Muscardinus avellanarius,FALSE
18,Myodes centralis,Clethrionomys centralis,12962,Clethrionomys centralis,FALSE
33,Myodes centralis,Clethrionomys centralis,11654,Clethrionomys centralis,FALSE
40,Myodes centralis,Clethrionomys centralis,12296,Clethrionomys centralis,FALSE
42,Myodes centralis,Clethrionomys centralis,12873,Clethrionomys centralis,FALSE
5,Myodes glareolus,Clethrionomys glareolus,12002,Clethrionomys glareolus,FALSE
6,Myodes glareolus,Clethrionomys glareolus,12059,Clethrionomys glareolus,FALSE
8,Myodes glareolus,Clethrionomys glareolus,12186,Clethrionomys glareolus,FALSE
11,Myodes glareolus,Clethrionomys glareolus,12654,Clethrionomys glareolus,FALSE
13,Myodes glareolus,Clethrionomys glareolus,12687,Clethrionomys glareolus,FALSE
19,Myodes glareolus,Clethrionomys glareolus,13078,Clethrionomys glareolus,FALSE
21,Myodes glareolus,Clethrionomys glareolus,13195,Clethrionomys glareolus,FALSE
23,Myodes glareolus,Clethrionomys glareolus,12025,Clethrionomys glareolus,FALSE
24,Myodes glareolus,Clethrionomys glareolus,12087,Clethrionomys glareolus,FALSE
25,Myodes glareolus,Clethrionomys glareolus,11423,Clethrionomys glareolus,FALSE
27,Myodes glareolus,Clethrionomys glareolus,11468,Clethrionomys glareolus,FALSE
37,Myodes glareolus,Clethrionomys glareolus,13128,Clethrionomys glareolus,FALSE
39,Myodes glareolus,Clethrionomys glareolus,11928,Clethrionomys glareolus,FALSE
41,Myodes glareolus,Clethrionomys glareolus,12373,Clethrionomys glareolus,FALSE
43,Myodes glareolus,Clethrionomys glareolus,12546,Clethrionomys glareolus,FALSE
44,Myodes glareolus,Clethrionomys glareolus,12636,Clethrionomys glareolus,FALSE
45,Myodes glareolus,Clethrionomys glareolus,12755,Clethrionomys glareolus,FALSE
47,Myodes glareolus,Clethrionomys glareolus,12911,Clethrionomys glareolus,FALSE
4,Myodes rufocanus,Clethrionomys rufocanus,11964,Clethrionomys rufocanus,FALSE
7,Myodes rufocanus,Clethrionomys rufocanus,12142,Clethrionomys rufocanus,FALSE
10,Myodes rufocanus,Clethrionomys rufocanus,12333,Clethrionomys rufocanus,FALSE
12,Myodes rufocanus,Clethrionomys rufocanus,12668,Clethrionomys rufocanus,FALSE
16,Myodes rufocanus,Clethrionomys rufocanus,12804,Clethrionomys rufocanus,FALSE
17,Myodes rufocanus,Clethrionomys rufocanus,12828,Clethrionomys rufocanus,FALSE
21,Myodes rufocanus,Clethrionomys rufocanus,13191,Clethrionomys rufocanus,FALSE
22,Myodes rufocanus,Clethrionomys rufocanus,11877,Clethrionomys rufocanus,FALSE
27,Myodes rufocanus,Clethrionomys rufocanus,11483,Clethrionomys rufocanus,FALSE
28,Myodes rufocanus,Clethrionomys rufocanus,11497,Clethrionomys rufocanus,FALSE
29,Myodes rufocanus,Clethrionomys rufocanus,11523,Clethrionomys rufocanus,FALSE
41,Myodes rufocanus,Clethrionomys rufocanus,12378,Clethrionomys rufocanus,FALSE
44,Myodes rufocanus,Clethrionomys rufocanus,12639,Clethrionomys rufocanus,FALSE
47,Myodes rufocanus,Clethrionomys rufocanus,12915,Clethrionomys rufocanus,FALSE
49,Myodes rufocanus,Clethrionomys rufocanus,11887,Clethrionomys rufocanus,FALSE
4,Myodes rutilus,Clethrionomys rutilus,11963,Clethrionomys rutilus,FALSE
5,Myodes rutilus,Clethrionomys rutilus,11990,Clethrionomys rutilus,FALSE
10,Myodes rutilus,Clethrionomys rutilus,12331,Clethrionomys rutilus,FALSE
12,Myodes rutilus,Clethrionomys rutilus,12666,Clethrionomys rutilus,FALSE
16,Myodes rutilus,Clethrionomys rutilus,12799,Clethrionomys rutilus,FALSE
21,Myodes rutilus,Clethrionomys rutilus,13190,Clethrionomys rutilus,FALSE
22,Myodes rutilus,Clethrionomys rutilus,11876,Clethrionomys rutilus,FALSE
24,Myodes rutilus,Clethrionomys rutilus,12083,Clethrionomys rutilus,FALSE
27,Myodes rutilus,Clethrionomys rutilus,11469,Clethrionomys rutilus,FALSE
28,Myodes rutilus,Clethrionomys rutilus,11496,Clethrionomys rutilus,FALSE
29,Myodes rutilus,Clethrionomys rutilus,11524,Clethrionomys rutilus,FALSE
31,Myodes rutilus,Clethrionomys rutilus,11598,Clethrionomys rutilus,FALSE
37,Myodes rutilus,Clethrionomys rutilus,13138,Clethrionomys rutilus,FALSE
38,Myodes rutilus,Clethrionomys rutilus,12419,Clethrionomys rutilus,FALSE
39,Myodes rutilus,Clethrionomys rutilus,11939,Clethrionomys rutilus,FALSE
41,Myodes rutilus,Clethrionomys rutilus,12362,Clethrionomys rutilus,FALSE
44,Myodes rutilus,Clethrionomys rutilus,12635,Clethrionomys rutilus,FALSE
47,Myodes rutilus,Clethrionomys rutilus,12909,Clethrionomys rutilus,FALSE
49,Myodes rutilus,Clethrionomys rutilus,11886,Clethrionomys rutilus,FALSE
21,Myopus schisticolor,Myopus schisticolor,13201,Myopus schisticolor,FALSE
29,Myopus schisticolor,Myopus schisticolor,11528,Myopus schisticolor,FALSE
31,Myopus schisticolor,Myopus schisticolor,11602,Myopus schisticolor,FALSE
39,Myopus schisticolor,Myopus schisticolor,11937,Myopus schisticolor,FALSE
41,Myopus schisticolor,Myopus schisticolor,12380,Myopus schisticolor,FALSE
44,Myopus schisticolor,Myopus schisticolor,12640,Myopus schisticolor,FALSE
47,Myopus schisticolor,Myopus schisticolor,12931,Myopus schisticolor,FALSE
41,Myospalax aspalax,Myospalax aspalax,12382,Myospalax aspalax,FALSE
17,Myospalax myospalax,Myospalax myospalax,12818,Myospalax myospalax,FALSE
1,Myoxopsylla jordani,Myoxopsylla jordani,11410,Myoxopsylla jordani,FALSE
14,Myoxopsylla jordani,Myoxopsylla jordani,12748,Myoxopsylla jordani,FALSE
30,Myoxopsylla jordani,Myoxopsylla jordani,11589,Myoxopsylla jordani,FALSE
13,Neomys anomalus,Neomys anomalus,12699,Neomys anomalus,FALSE
43,Neomys anomalus,Neomys anomalus,12572,Neomys anomalus,FALSE
5,Neomys fodiens,Neomys fodiens,11992,Neomys fodiens,FALSE
8,Neomys fodiens,Neomys fodiens,12185,Neomys fodiens,FALSE
11,Neomys fodiens,Neomys fodiens,12655,Neomys fodiens,FALSE
13,Neomys fodiens,Neomys fodiens,12693,Neomys fodiens,FALSE
16,Neomys fodiens,Neomys fodiens,12802,Neomys fodiens,FALSE
21,Neomys fodiens,Neomys fodiens,13200,Neomys fodiens,FALSE
25,Neomys fodiens,Neomys fodiens,11427,Neomys fodiens,FALSE
27,Neomys fodiens,Neomys fodiens,11465,Neomys fodiens,FALSE
33,Neomys fodiens,Neomys fodiens,11661,Neomys fodiens,FALSE
37,Neomys fodiens,Neomys fodiens,13141,Neomys fodiens,FALSE
39,Neomys fodiens,Neomys fodiens,11936,Neomys fodiens,FALSE
41,Neomys fodiens,Neomys fodiens,12366,Neomys fodiens,FALSE
43,Neomys fodiens,Neomys fodiens,12565,Neomys fodiens,FALSE
44,Neomys fodiens,Neomys fodiens,12643,Neomys fodiens,FALSE
45,Neomys fodiens,Neomys fodiens,12758,Neomys fodiens,FALSE
47,Neomys fodiens,Neomys fodiens,12918,Neomys fodiens,FALSE
7,Neopsylla abagaitui,Neopsylla abagaitui,12162,Neopsylla abagaitui,FALSE
4,Neopsylla acanthina,Neopsylla acanthina,11976,Neopsylla acanthina,FALSE
10,Neopsylla acanthina,Neopsylla acanthina,12359,Neopsylla acanthina,FALSE
20,Neopsylla acanthina,Neopsylla acanthina,13126,Neopsylla acanthina,FALSE
21,Neopsylla acanthina,Neopsylla acanthina,13223,Neopsylla acanthina,FALSE
28,Neopsylla acanthina,Neopsylla acanthina,11511,Neopsylla acanthina,FALSE
29,Neopsylla acanthina,Neopsylla acanthina,11533,Neopsylla acanthina,FALSE
41,Neopsylla acanthina,Neopsylla acanthina,12406,Neopsylla acanthina,FALSE
47,Neopsylla acanthina,Neopsylla acanthina,12952,Neopsylla acanthina,FALSE
49,Neopsylla acanthina,Neopsylla acanthina,11901,Neopsylla acanthina,FALSE
7,Neopsylla bidentatiformis,Neopsylla bidentatiformis,12166,Neopsylla bidentatiformis,FALSE
12,Neopsylla bidentatiformis,Neopsylla bidentatiformis,12680,Neopsylla bidentatiformis,FALSE
20,Neopsylla bidentatiformis,Neopsylla bidentatiformis,13110,Neopsylla bidentatiformis,FALSE
36,Neopsylla bidentatiformis,Neopsylla bidentatiformis,13066,Neopsylla bidentatiformis,FALSE
46,Neopsylla bidentatiformis,Neopsylla bidentatiformis,11920,Neopsylla bidentatiformis,FALSE
17,Neopsylla democratica,Neopsylla democratica,12849,Neopsylla democratica,FALSE
7,Neopsylla galea,Neopsylla galea,12170,Neopsylla galea,FALSE
3,Neopsylla mana,Neopsylla mana,12106,Neopsylla mana,FALSE
4,Neopsylla mana,Neopsylla mana,11977,Neopsylla mana,FALSE
7,Neopsylla mana,Neopsylla mana,12149,Neopsylla mana,FALSE
15,Neopsylla mana,Neopsylla mana,12795,Neopsylla mana,FALSE
17,Neopsylla mana,Neopsylla mana,12850,Neopsylla mana,FALSE
18,Neopsylla mana,Neopsylla mana,12975,Neopsylla mana,FALSE
21,Neopsylla mana,Neopsylla mana,13211,Neopsylla mana,FALSE
27,Neopsylla mana,Neopsylla mana,11487,Neopsylla mana,FALSE
31,Neopsylla mana,Neopsylla mana,11618,Neopsylla mana,FALSE
32,Neopsylla mana,Neopsylla mana,11643,Neopsylla mana,FALSE
33,Neopsylla mana,Neopsylla mana,11668,Neopsylla mana,FALSE
36,Neopsylla mana,Neopsylla mana,13064,Neopsylla mana,FALSE
37,Neopsylla mana,Neopsylla mana,13189,Neopsylla mana,FALSE
40,Neopsylla mana,Neopsylla mana,12330,Neopsylla mana,FALSE
41,Neopsylla mana,Neopsylla mana,12407,Neopsylla mana,FALSE
42,Neopsylla mana,Neopsylla mana,12883,Neopsylla mana,FALSE
47,Neopsylla mana,Neopsylla mana,12960,Neopsylla mana,FALSE
34,Neopsylla meridiana,Neopsylla meridiana,11747,Neopsylla meridiana,FALSE
35,Neopsylla meridiana,Neopsylla meridiana,11786,Neopsylla meridiana,FALSE
40,Neopsylla meridiana,Neopsylla meridiana,12320,Neopsylla meridiana,FALSE
3,Neopsylla pleskei,Neopsylla pleskei,12112,Neopsylla pleskei,FALSE
4,Neopsylla pleskei,Neopsylla pleskei,11987,Neopsylla pleskei,FALSE
5,Neopsylla pleskei,Neopsylla pleskei,12012,Neopsylla pleskei,FALSE
6,Neopsylla pleskei,Neopsylla pleskei,12066,Neopsylla pleskei,FALSE
7,Neopsylla pleskei,Neopsylla pleskei,12152,Neopsylla pleskei,FALSE
9,Neopsylla pleskei,Neopsylla pleskei,12273,Neopsylla pleskei,FALSE
14,Neopsylla pleskei,Neopsylla pleskei,12752,Neopsylla pleskei,FALSE
20,Neopsylla pleskei,Neopsylla pleskei,13127,Neopsylla pleskei,FALSE
21,Neopsylla pleskei,Neopsylla pleskei,13228,Neopsylla pleskei,FALSE
25,Neopsylla pleskei,Neopsylla pleskei,11444,Neopsylla pleskei,FALSE
30,Neopsylla pleskei,Neopsylla pleskei,11572,Neopsylla pleskei,FALSE
32,Neopsylla pleskei,Neopsylla pleskei,11649,Neopsylla pleskei,FALSE
34,Neopsylla pleskei,Neopsylla pleskei,11752,Neopsylla pleskei,FALSE
35,Neopsylla pleskei,Neopsylla pleskei,11778,Neopsylla pleskei,FALSE
36,Neopsylla pleskei,Neopsylla pleskei,13071,Neopsylla pleskei,FALSE
38,Neopsylla pleskei,Neopsylla pleskei,12436,Neopsylla pleskei,FALSE
40,Neopsylla pleskei,Neopsylla pleskei,12318,Neopsylla pleskei,FALSE
41,Neopsylla pleskei,Neopsylla pleskei,12403,Neopsylla pleskei,FALSE
42,Neopsylla pleskei,Neopsylla pleskei,12892,Neopsylla pleskei,FALSE
47,Neopsylla pleskei,Neopsylla pleskei,12949,Neopsylla pleskei,FALSE
2,Neopsylla teratura,Neopsylla teratura,11724,Neopsylla teratura,FALSE
15,Neopsylla teratura,Neopsylla teratura,12791,Neopsylla teratura,FALSE
33,Neopsylla teratura,Neopsylla teratura,11678,Neopsylla teratura,FALSE
34,Neopsylla teratura,Neopsylla teratura,11757,Neopsylla teratura,FALSE
40,Neopsylla teratura,Neopsylla teratura,12304,Neopsylla teratura,FALSE
42,Neopsylla teratura,Neopsylla teratura,12882,Neopsylla teratura,FALSE
48,Nesokia indica,Nesokia indica,12996,Nesokia indica,FALSE
2,Nosopsyllus consimilis,Nosopsyllus consimilis,11723,Nosopsyllus consimilis,FALSE
9,Nosopsyllus consimilis,Nosopsyllus consimilis,12274,Nosopsyllus consimilis,FALSE
14,Nosopsyllus consimilis,Nosopsyllus consimilis,12739,Nosopsyllus consimilis,FALSE
17,Nosopsyllus consimilis,Nosopsyllus consimilis,12868,Nosopsyllus consimilis,FALSE
19,Nosopsyllus consimilis,Nosopsyllus consimilis,13091,Nosopsyllus consimilis,FALSE
23,Nosopsyllus consimilis,Nosopsyllus consimilis,12037,Nosopsyllus consimilis,FALSE
30,Nosopsyllus consimilis,Nosopsyllus consimilis,11565,Nosopsyllus consimilis,FALSE
33,Nosopsyllus consimilis,Nosopsyllus consimilis,11673,Nosopsyllus consimilis,FALSE
48,Nosopsyllus consimilis,Nosopsyllus consimilis,13022,Nosopsyllus consimilis,FALSE
51,Nosopsyllus consimilis,Nosopsyllus consimilis,11836,Nosopsyllus consimilis,FALSE
1,Nosopsyllus fasciatus,Nosopsyllus fasciatus,11411,Nosopsyllus fasciatus,FALSE
8,Nosopsyllus fasciatus,Nosopsyllus fasciatus,12214,Nosopsyllus fasciatus,FALSE
20,Nosopsyllus fasciatus,Nosopsyllus fasciatus,13116,Nosopsyllus fasciatus,FALSE
28,Nosopsyllus fasciatus,Nosopsyllus fasciatus,11521,Nosopsyllus fasciatus,FALSE
30,Nosopsyllus fasciatus,Nosopsyllus fasciatus,11576,Nosopsyllus fasciatus,FALSE
43,Nosopsyllus fasciatus,Nosopsyllus fasciatus,12610,Nosopsyllus fasciatus,FALSE
45,Nosopsyllus fasciatus,Nosopsyllus fasciatus,12762,Nosopsyllus fasciatus,FALSE
46,Nosopsyllus fasciatus,Nosopsyllus fasciatus,11922,Nosopsyllus fasciatus,FALSE
47,Nosopsyllus fasciatus,Nosopsyllus fasciatus,12953,Nosopsyllus fasciatus,FALSE
49,Nosopsyllus fasciatus,Nosopsyllus fasciatus,11911,Nosopsyllus fasciatus,FALSE
2,Nosopsyllus fidus,Nosopsyllus fidus,11727,Nosopsyllus fidus,FALSE
26,Nosopsyllus fidus,Nosopsyllus fidus,12262,Nosopsyllus fidus,FALSE
40,Nosopsyllus fidus,Nosopsyllus fidus,12311,Nosopsyllus fidus,FALSE
48,Nosopsyllus fidus,Nosopsyllus fidus,13033,Nosopsyllus fidus,FALSE
14,Nosopsyllus iranus,Nosopsyllus iranus,12735,Nosopsyllus iranus,FALSE
30,Nosopsyllus iranus,Nosopsyllus iranus,11563,Nosopsyllus iranus,FALSE
2,Nosopsyllus laeviceps,Nosopsyllus laeviceps,11712,Nosopsyllus laeviceps,FALSE
7,Nosopsyllus laeviceps,Nosopsyllus laeviceps,12159,Nosopsyllus laeviceps,FALSE
14,Nosopsyllus laeviceps,Nosopsyllus laeviceps,12736,Nosopsyllus laeviceps,FALSE
15,Nosopsyllus laeviceps,Nosopsyllus laeviceps,12783,Nosopsyllus laeviceps,FALSE
26,Nosopsyllus laeviceps,Nosopsyllus laeviceps,12235,Nosopsyllus laeviceps,FALSE
36,Nosopsyllus laeviceps,Nosopsyllus laeviceps,13060,Nosopsyllus laeviceps,FALSE
48,Nosopsyllus laeviceps,Nosopsyllus laeviceps,13007,Nosopsyllus laeviceps,FALSE
50,Nosopsyllus laeviceps,Nosopsyllus laeviceps,11803,Nosopsyllus laeviceps,FALSE
14,Nosopsyllus mokrzeckyi,Nosopsyllus mokrzeckyi,12747,Nosopsyllus mokrzeckyi,FALSE
19,Nosopsyllus mokrzeckyi,Nosopsyllus mokrzeckyi,13094,Nosopsyllus mokrzeckyi,FALSE
23,Nosopsyllus mokrzeckyi,Nosopsyllus mokrzeckyi,12043,Nosopsyllus mokrzeckyi,FALSE
30,Nosopsyllus mokrzeckyi,Nosopsyllus mokrzeckyi,11573,Nosopsyllus mokrzeckyi,FALSE
51,Nosopsyllus mokrzeckyi,Nosopsyllus mokrzeckyi,11839,Nosopsyllus mokrzeckyi,FALSE
35,Nosopsyllus simla,Nosopsyllus simla,11782,Nosopsyllus simla,FALSE
2,Nosopsyllus tersus,Nosopsyllus tersus,11725,Nosopsyllus tersus,FALSE
15,Nosopsyllus tersus,Nosopsyllus tersus,12792,Nosopsyllus tersus,FALSE
26,Nosopsyllus tersus,Nosopsyllus tersus,12248,Nosopsyllus tersus,FALSE
48,Nosopsyllus tersus,Nosopsyllus tersus,13013,Nosopsyllus tersus,FALSE
48,Ophthalmopsylla karakum,Ophthalmopsylla karakum,13027,Ophthalmopsylla karakum,FALSE
7,Ophthalmopsylla kiritschenkovi,Ophthalmopsylla kiritschenkovi,12164,Ophthalmopsylla kiritschenkovi,FALSE
36,Ophthalmopsylla kukuschkini,Ophthalmopsylla kukuschkini,13074,Ophthalmopsylla kukuschkini,FALSE
3,Ophthalmopsylla praefecta,Ophthalmopsylla praefecta,12124,Ophthalmopsylla praefecta,FALSE
7,Ophthalmopsylla praefecta,Ophthalmopsylla praefecta,12161,Ophthalmopsylla praefecta,FALSE
32,Ophthalmopsylla praefecta,Ophthalmopsylla praefecta,11646,Ophthalmopsylla praefecta,FALSE
36,Ophthalmopsylla praefecta,Ophthalmopsylla praefecta,13068,Ophthalmopsylla praefecta,FALSE
2,Ophthalmopsylla volgensis,Ophthalmopsylla volgensis,11720,Ophthalmopsylla volgensis,FALSE
26,Ophthalmopsylla volgensis,Ophthalmopsylla volgensis,12254,Ophthalmopsylla volgensis,FALSE
30,Ophthalmopsylla volgensis,Ophthalmopsylla volgensis,11591,Ophthalmopsylla volgensis,FALSE
38,Ophthalmopsylla volgensis,Ophthalmopsylla volgensis,12442,Ophthalmopsylla volgensis,FALSE
48,Ophthalmopsylla volgensis,Ophthalmopsylla volgensis,13029,Ophthalmopsylla volgensis,FALSE
50,Ophthalmopsylla volgensis,Ophthalmopsylla volgensis,11817,Ophthalmopsylla volgensis,FALSE
5,Oropsylla ilovaiskii,Oropsylla ilovaiskii,12022,Oropsylla ilovaiskii,FALSE
6,Oropsylla ilovaiskii,Oropsylla ilovaiskii,12068,Oropsylla ilovaiskii,FALSE
17,Oropsylla ilovaiskii,Oropsylla ilovaiskii,12869,Oropsylla ilovaiskii,FALSE
25,Oropsylla ilovaiskii,Oropsylla ilovaiskii,11459,Oropsylla ilovaiskii,FALSE
26,Oropsylla ilovaiskii,Oropsylla ilovaiskii,12247,Oropsylla ilovaiskii,FALSE
30,Oropsylla ilovaiskii,Oropsylla ilovaiskii,11564,Oropsylla ilovaiskii,FALSE
40,Oropsylla ilovaiskii,Oropsylla ilovaiskii,12299,Oropsylla ilovaiskii,FALSE
41,Oropsylla ilovaiskii,Oropsylla ilovaiskii,12411,Oropsylla ilovaiskii,FALSE
50,Oropsylla ilovaiskii,Oropsylla ilovaiskii,11809,Oropsylla ilovaiskii,FALSE
3,Oropsylla silantiewi,Oropsylla silantiewi,12108,Oropsylla silantiewi,FALSE
6,Oropsylla silantiewi,Oropsylla silantiewi,12078,Oropsylla silantiewi,FALSE
7,Oropsylla silantiewi,Oropsylla silantiewi,12144,Oropsylla silantiewi,FALSE
17,Oropsylla silantiewi,Oropsylla silantiewi,12841,Oropsylla silantiewi,FALSE
25,Oropsylla silantiewi,Oropsylla silantiewi,11447,Oropsylla silantiewi,FALSE
32,Oropsylla silantiewi,Oropsylla silantiewi,11630,Oropsylla silantiewi,FALSE
33,Oropsylla silantiewi,Oropsylla silantiewi,11685,Oropsylla silantiewi,FALSE
34,Oropsylla silantiewi,Oropsylla silantiewi,11742,Oropsylla silantiewi,FALSE
35,Oropsylla silantiewi,Oropsylla silantiewi,11771,Oropsylla silantiewi,FALSE
40,Oropsylla silantiewi,Oropsylla silantiewi,12303,Oropsylla silantiewi,FALSE
42,Oropsylla silantiewi,Oropsylla silantiewi,12902,Oropsylla silantiewi,FALSE
1,Palaeopsylla caucasica,Palaeopsylla caucasica,11421,Palaeopsylla caucasica,FALSE
13,Palaeopsylla kohauti,Palaeopsylla kohauti,12723,Palaeopsylla kohauti,FALSE
39,Palaeopsylla kohauti,Palaeopsylla kohauti,11950,Palaeopsylla kohauti,FALSE
43,Palaeopsylla kohauti,Palaeopsylla kohauti,12623,Palaeopsylla kohauti,FALSE
4,Palaeopsylla soricis,Palaeopsylla soricis,11980,Palaeopsylla soricis,FALSE
5,Palaeopsylla soricis,Palaeopsylla soricis,12008,Palaeopsylla soricis,FALSE
6,Palaeopsylla soricis,Palaeopsylla soricis,12075,Palaeopsylla soricis,FALSE
8,Palaeopsylla soricis,Palaeopsylla soricis,12198,Palaeopsylla soricis,FALSE
9,Palaeopsylla soricis,Palaeopsylla soricis,12276,Palaeopsylla soricis,FALSE
11,Palaeopsylla soricis,Palaeopsylla soricis,12660,Palaeopsylla soricis,FALSE
13,Palaeopsylla soricis,Palaeopsylla soricis,12707,Palaeopsylla soricis,FALSE
18,Palaeopsylla soricis,Palaeopsylla soricis,12982,Palaeopsylla soricis,FALSE
19,Palaeopsylla soricis,Palaeopsylla soricis,13099,Palaeopsylla soricis,FALSE
21,Palaeopsylla soricis,Palaeopsylla soricis,13209,Palaeopsylla soricis,FALSE
23,Palaeopsylla soricis,Palaeopsylla soricis,12044,Palaeopsylla soricis,FALSE
25,Palaeopsylla soricis,Palaeopsylla soricis,11453,Palaeopsylla soricis,FALSE
27,Palaeopsylla soricis,Palaeopsylla soricis,11491,Palaeopsylla soricis,FALSE
33,Palaeopsylla soricis,Palaeopsylla soricis,11679,Palaeopsylla soricis,FALSE
39,Palaeopsylla soricis,Palaeopsylla soricis,11942,Palaeopsylla soricis,FALSE
41,Palaeopsylla soricis,Palaeopsylla soricis,12387,Palaeopsylla soricis,FALSE
42,Palaeopsylla soricis,Palaeopsylla soricis,12907,Palaeopsylla soricis,FALSE
43,Palaeopsylla soricis,Palaeopsylla soricis,12593,Palaeopsylla soricis,FALSE
44,Palaeopsylla soricis,Palaeopsylla soricis,12651,Palaeopsylla soricis,FALSE
45,Palaeopsylla soricis,Palaeopsylla soricis,12761,Palaeopsylla soricis,FALSE
47,Palaeopsylla soricis,Palaeopsylla soricis,12940,Palaeopsylla soricis,FALSE
7,Paradoxopsyllus dashidorzhii,Paradoxopsyllus dashidorzhii,12151,Paradoxopsyllus dashidorzhii,FALSE
36,Paradoxopsyllus dashidorzhii,Paradoxopsyllus dashidorzhii,13058,Paradoxopsyllus dashidorzhii,FALSE
30,Paradoxopsyllus hesperius,Paradoxopsyllus hesperius,11593,Paradoxopsyllus hesperius,FALSE
51,Paradoxopsyllus hesperius,Paradoxopsyllus hesperius,11846,Paradoxopsyllus hesperius,FALSE
7,Paradoxopsyllus integer,Paradoxopsyllus integer,12174,Paradoxopsyllus integer,FALSE
7,Paradoxopsyllus kalabukhovi,Paradoxopsyllus kalabukhovi,12172,Paradoxopsyllus kalabukhovi,FALSE
48,Paradoxopsyllus microphthalmus,Paradoxopsyllus microphthalmus,13037,Paradoxopsyllus microphthalmus,FALSE
34,Paradoxopsyllus naryni,Paradoxopsyllus naryni,11760,Paradoxopsyllus naryni,FALSE
2,Paradoxopsyllus repandus,Paradoxopsyllus repandus,11737,Paradoxopsyllus repandus,FALSE
15,Paradoxopsyllus repandus,Paradoxopsyllus repandus,12780,Paradoxopsyllus repandus,FALSE
26,Paradoxopsyllus repandus,Paradoxopsyllus repandus,12259,Paradoxopsyllus repandus,FALSE
48,Paradoxopsyllus repandus,Paradoxopsyllus repandus,13018,Paradoxopsyllus repandus,FALSE
50,Paradoxopsyllus repandus,Paradoxopsyllus repandus,11821,Paradoxopsyllus repandus,FALSE
3,Paradoxopsyllus scorodumovi,Paradoxopsyllus scorodumovi,12118,Paradoxopsyllus scorodumovi,FALSE
7,Paradoxopsyllus scorodumovi,Paradoxopsyllus scorodumovi,12153,Paradoxopsyllus scorodumovi,FALSE
8,Paradoxopsyllus scorodumovi,Paradoxopsyllus scorodumovi,12210,Paradoxopsyllus scorodumovi,FALSE
36,Paradoxopsyllus scorodumovi,Paradoxopsyllus scorodumovi,13053,Paradoxopsyllus scorodumovi,FALSE
15,Paradoxopsyllus teretifrons,Paradoxopsyllus teretifrons,12790,Paradoxopsyllus teretifrons,FALSE
48,Paradoxopsyllus teretifrons,Paradoxopsyllus teretifrons,13008,Paradoxopsyllus teretifrons,FALSE
3,Paramonopsyllus scalonae,Paramonopsyllus scalonae,12120,Paramonopsyllus scalonae,FALSE
7,Paramonopsyllus scalonae,Paramonopsyllus scalonae,12156,Paramonopsyllus scalonae,FALSE
36,Paramonopsyllus scalonae,Paramonopsyllus scalonae,13055,Paramonopsyllus scalonae,FALSE
17,Paraneopsylla ioffi,Paraneopsylla ioffi,12870,Paraneopsylla ioffi,FALSE
18,Paraneopsylla ioffi,Paraneopsylla ioffi,12971,Paraneopsylla ioffi,FALSE
34,Paraneopsylla ioffi,Paraneopsylla ioffi,11754,Paraneopsylla ioffi,FALSE
35,Paraneopsylla ioffi,Paraneopsylla ioffi,11789,Paraneopsylla ioffi,FALSE
42,Paraneopsylla tiflovi,Paraneopsylla tiflovi,12890,Paraneopsylla tiflovi,FALSE
15,Pectinoctenus lauta,Pectinoctenus lauta,12793,Pectinoctenus lauta,FALSE
17,Pectinoctenus lauta,Pectinoctenus lauta,12866,Pectinoctenus lauta,FALSE
2,Pectinoctenus nemorosa,Pectinoctenus nemorosa,11728,Pectinoctenus nemorosa,FALSE
17,Pectinoctenus nemorosa,Pectinoctenus nemorosa,12845,Pectinoctenus nemorosa,FALSE
18,Pectinoctenus nemorosa,Pectinoctenus nemorosa,12981,Pectinoctenus nemorosa,FALSE
32,Pectinoctenus nemorosa,Pectinoctenus nemorosa,11631,Pectinoctenus nemorosa,FALSE
33,Pectinoctenus nemorosa,Pectinoctenus nemorosa,11674,Pectinoctenus nemorosa,FALSE
35,Pectinoctenus nemorosa,Pectinoctenus nemorosa,11773,Pectinoctenus nemorosa,FALSE
