i,j
1,2
4,2
1,3
4,3
1,5
4,5
1,6
4,6
1,7
4,7
7,8
9,10
9,11
10,11
12,11
2,13
3,13
5,13
6,13
11,13
13,14
1,15
4,15
1,16
4,16
2,17
3,17
5,17
6,17
11,17
15,17
16,17
