i,j
11,1
1,2
3,2
4,2
5,2
6,2
11,3
11,4
1,5
11,5
1,6
5,6
7,6
13,6
16,6
1,8
5,8
7,8
13,8
16,8
1,9
5,9
7,9
13,9
16,9
6,10
8,10
9,10
15,10
17,10
18,10
19,10
20,10
21,10
22,10
23,10
24,10
25,10
26,10
27,10
11,11
1,12
5,12
1,13
5,13
7,13
13,13
16,13
1,14
5,14
7,14
13,14
16,14
1,15
5,15
7,15
13,15
16,15
1,16
5,16
7,16
13,16
16,16
1,17
5,17
7,17
13,17
16,17
1,18
5,18
7,18
13,18
16,18
1,19
5,19
7,19
13,19
16,19
1,20
5,20
1,21
5,21
1,22
5,22
7,22
13,22
16,22
1,23
5,23
7,23
13,23
16,23
1,24
5,24
7,24
13,24
16,24
1,25
5,25
7,25
13,25
16,25
1,26
5,26
7,26
13,26
16,26
1,27
5,27
7,27
13,27
16,27
5,28
7,28
13,28
16,28
5,29
18,29
21,29
5,30
18,30
21,30
5,31
18,31
21,31
5,32
18,32
21,32
6,33
8,33
9,33
15,33
17,33
18,33
19,33
20,33
21,33
22,33
23,33
24,33
25,33
26,33
27,33
18,34
21,34
18,35
21,35
18,36
21,36
18,37
21,37
18,38
21,38
18,39
21,39
18,40
21,40
18,41
21,41
18,42
21,42
18,43
21,43
18,44
21,44
