i,j
18,1
19,1
20,1
1,2
5,2
6,2
7,2
9,2
15,2
16,2
17,2
11,3
13,3
14,3
1,4
3,4
5,4
6,4
7,4
9,4
10,4
12,4
15,4
16,4
17,4
18,5
19,5
20,5
18,6
19,6
20,6
18,7
19,7
20,7
1,8
5,8
6,8
7,8
9,8
15,8
16,8
17,8
18,9
19,9
20,9
11,10
13,10
14,10
11,12
13,12
14,12
18,15
19,15
20,15
18,16
19,16
20,16
18,17
19,17
20,17
