i,j
5,1
1,2
3,2
5,2
6,2
7,2
1,3
5,3
1,4
3,4
5,4
6,4
7,4
1,6
5,6
1,7
5,7
1,8
3,8
5,8
6,8
7,8
1,9
3,9
5,9
6,9
7,9
1,10
3,10
5,10
6,10
7,10
1,11
3,11
5,11
6,11
7,11
1,12
3,12
5,12
6,12
7,12
1,13
3,13
5,13
6,13
7,13
1,14
3,14
5,14
6,14
7,14
23,14
1,15
1,16
1,17
3,17
6,17
7,17
4,18
8,18
9,18
10,18
11,18
13,18
15,18
16,18
19,18
1,19
2,20
3,20
4,20
6,20
7,20
8,20
9,20
10,20
11,20
12,20
13,20
15,20
16,20
17,20
19,20
24,20
10,21
11,21
12,21
13,21
22,21
23,21
