i,j
1,2
3,4
5,4
8,4
9,4
13,4
17,4
20,4
22,4
23,4
25,4
26,4
6,7
13,7
15,7
25,7
5,11
8,11
10,11
12,11
13,11
18,11
21,11
6,14
8,14
13,14
15,16
3,19
9,24
22,24
27,28
29,28
