i,j
1,2
3,2
4,2
7,2
9,2
10,2
11,2
25,2
26,2
27,2
34,2
36,2
1,6
3,6
5,6
7,6
8,6
9,6
11,6
12,6
30,6
38,6
1,14
3,14
4,14
7,14
9,14
11,14
13,14
20,14
32,14
38,14
15,16
21,16
1,18
4,18
9,18
11,18
12,18
15,18
17,18
28,18
29,18
31,18
33,18
35,18
38,18
40,18
42,18
43,18
44,18
53,18
17,19
22,19
23,19
24,19
28,19
37,19
39,19
43,19
9,41
11,41
15,41
11,46
45,46
50,46
17,47
12,49
33,49
36,49
44,49
48,49
50,49
51,49
52,49
54,49
