dataset,diff
nz_stream_foodweb,1.1649071212542981e-5
nz_stream_foodweb,1.2123386112102058e-5
nz_stream_foodweb,1.4969275509456519e-5
nz_stream_foodweb,1.4969275509456519e-5
nz_stream_foodweb,1.1649071212542981e-5
nz_stream_foodweb,1.2123386112102058e-5
nz_stream_foodweb,1.2597701011661136e-5
nz_stream_foodweb,1.2123386112102058e-5
nz_stream_foodweb,1.2123386112102058e-5
nz_stream_foodweb,1.2123386112102058e-5
nz_stream_foodweb,1.2123386112102058e-5
nz_stream_foodweb,1.4020645710338366e-5
nz_stream_foodweb,2.092656792729058e-5
nz_stream_foodweb,2.519540202332227e-5
nz_stream_foodweb,3.494721363762894e-5
nz_stream_foodweb,3.0678379541597254e-5
nz_stream_foodweb,2.783249014424279e-5
nz_stream_foodweb,3.210132424027448e-5
nz_stream_foodweb,3.3524268938951715e-5
nz_stream_foodweb,1.950362322861335e-5
nz_stream_foodweb,9.543010337872732e-6
nz_stream_foodweb,2.783249014424279e-5
nz_stream_foodweb,2.640954544556556e-5
nz_stream_foodweb,2.783249014424279e-5
nz_stream_foodweb,2.66183467219995e-5
nz_stream_foodweb,2.8041291420676732e-5
nz_stream_foodweb,1.2597701011661136e-5
nz_stream_foodweb,3.6370158336306176e-5
nz_stream_foodweb,3.494721363762894e-5
nz_stream_foodweb,3.6370158336306176e-5
nz_stream_foodweb,2.8041291420676732e-5
nz_stream_foodweb,3.494721363762894e-5
nz_stream_foodweb,2.8041291420676732e-5
nz_stream_foodweb,3.6370158336306176e-5
nz_stream_foodweb,3.779310303498341e-5
nz_stream_foodweb,3.6370158336306176e-5
nz_stream_foodweb,3.6370158336306176e-5
nz_stream_foodweb,3.6370158336306176e-5
nz_stream_foodweb,3.6370158336306176e-5
nz_stream_foodweb,4.20619371310151e-5
nz_stream_foodweb,2.092656792729058e-5
nz_stream_foodweb,2.8041291420676732e-5
nz_stream_foodweb,2.9464236119353963e-5
nz_stream_foodweb,3.6370158336306176e-5
nz_stream_foodweb,3.6370158336306176e-5
nz_stream_foodweb,3.3524268938951715e-5
nz_stream_foodweb,3.7318788135424325e-5
nz_stream_foodweb,4.0904506055463e-5
nz_stream_foodweb,4.6596284850171925e-5
nz_stream_foodweb,4.0904506055463e-5
nz_stream_foodweb,4.280176565369931e-5
nz_stream_foodweb,-2.1060608746702472e-6
nz_stream_foodweb,4.469902525193562e-5
nz_stream_foodweb,1.8346192153061254e-5
nz_stream_foodweb,3.7109986858990386e-5
nz_stream_foodweb,3.521272726075408e-5
nz_stream_foodweb,3.7109986858990386e-5
nz_stream_foodweb,4.301056693013325e-5
nz_stream_foodweb,4.301056693013325e-5
nz_stream_foodweb,4.849354444840823e-5
nz_stream_foodweb,4.6596284850171925e-5
nz_stream_foodweb,4.849354444840823e-5
nz_stream_foodweb,4.301056693013325e-5
nz_stream_foodweb,4.301056693013325e-5
nz_stream_foodweb,4.301056693013325e-5
nz_stream_foodweb,4.849354444840823e-5
nz_stream_foodweb,4.849354444840823e-5
nz_stream_foodweb,4.849354444840823e-5
nz_stream_foodweb,4.301056693013325e-5
nz_stream_foodweb,5.418532324311715e-5
nz_stream_foodweb,3.3524268938951715e-5
nz_stream_foodweb,-2.0880127643394217e-7
nz_stream_foodweb,3.7318788135424325e-5
nz_stream_foodweb,2.4246772224204115e-5
nz_stream_foodweb,1.1174756312983905e-5
nz_stream_foodweb,2.97297497424791e-5
nz_stream_foodweb,4.0904506055463e-5
nz_stream_foodweb,2.97297497424791e-5
nz_stream_foodweb,2.4037970947770176e-5
nz_stream_foodweb,3.7109986858990386e-5
nz_stream_foodweb,2.593523054600648e-5
nz_stream_foodweb,-2.1060608746702472e-6
nz_stream_foodweb,4.849354444840823e-5
nz_stream_foodweb,3.521272726075408e-5
nz_stream_foodweb,3.7109986858990386e-5
nz_stream_foodweb,7.38023711651129e-6
nz_stream_foodweb,3.521272726075408e-5
nz_stream_foodweb,3.7109986858990386e-5
nz_stream_foodweb,1.2863214634786271e-5
nz_stream_foodweb,1.3072015911220212e-5
nz_stream_foodweb,4.111330733189694e-5
nz_stream_foodweb,4.301056693013325e-5
nz_stream_foodweb,3.16270093407154e-5
nz_stream_foodweb,2.97297497424791e-5
nz_stream_foodweb,2.234951262596781e-5
nz_stream_foodweb,3.16270093407154e-5
nz_stream_foodweb,4.301056693013325e-5
nz_stream_foodweb,4.301056693013325e-5
nz_stream_foodweb,2.97297497424791e-5
nz_stream_foodweb,4.301056693013325e-5
nz_stream_foodweb,1.6657733831258885e-5
nz_stream_foodweb,3.16270093407154e-5
nz_stream_foodweb,3.16270093407154e-5
nz_stream_foodweb,3.16270093407154e-5
nz_stream_foodweb,4.301056693013325e-5
nz_stream_foodweb,3.16270093407154e-5
nz_stream_foodweb,3.7318788135424325e-5
nz_stream_foodweb,2.8041291420676732e-5
nz_stream_foodweb,2.234951262596781e-5
nz_stream_foodweb,1.6657733831258885e-5
nz_stream_foodweb,2.9938551018913037e-5
nz_stream_foodweb,4.490782652836956e-5
nz_stream_foodweb,1.2597701011661136e-5
nz_stream_foodweb,1.022612651386575e-5
nz_stream_foodweb,1.1174756312983905e-5
nz_stream_foodweb,8.80318181518852e-6
nz_stream_foodweb,8.80318181518852e-6
nz_stream_foodweb,9.277496714747597e-6
nz_stream_foodweb,1.1649071212542981e-5
nz_stream_foodweb,1.2123386112102058e-5
nz_stream_foodweb,2.4246772224204115e-5
nz_stream_foodweb,8.328866915629442e-6
nz_stream_foodweb,1.022612651386575e-5
nz_stream_foodweb,2.3298142425085963e-5
nz_stream_foodweb,2.04522530277315e-5
nz_stream_foodweb,2.3298142425085963e-5
nz_stream_foodweb,2.04522530277315e-5
nz_stream_foodweb,1.8554993429495193e-5
nz_stream_foodweb,2.1400882826849654e-5
nz_stream_foodweb,7.38023711651129e-6
nz_stream_foodweb,2.234951262596781e-5
nz_stream_foodweb,7.398285226842137e-7
nz_stream_foodweb,1.760636363037704e-5
nz_stream_foodweb,1.8554993429495193e-5
nz_stream_foodweb,1.3072015911220212e-5
nz_stream_foodweb,1.3072015911220212e-5
nz_stream_foodweb,2.4246772224204115e-5
nz_stream_foodweb,2.3298142425085963e-5
nz_stream_foodweb,2.4246772224204115e-5
nz_stream_foodweb,1.3072015911220212e-5
nz_stream_foodweb,1.3072015911220212e-5
nz_stream_foodweb,2.3298142425085963e-5
nz_stream_foodweb,1.3072015911220212e-5
nz_stream_foodweb,2.519540202332227e-5
nz_stream_foodweb,2.4246772224204115e-5
nz_stream_foodweb,1.3072015911220212e-5
nz_stream_foodweb,2.4246772224204115e-5
nz_stream_foodweb,3.3524268938951715e-5
nz_stream_foodweb,4.849354444840823e-5
nz_stream_foodweb,3.7318788135424325e-5
nz_stream_foodweb,4.6596284850171925e-5
nz_stream_foodweb,4.0904506055463e-5
nz_stream_foodweb,4.6596284850171925e-5
nz_stream_foodweb,4.0904506055463e-5
nz_stream_foodweb,4.280176565369931e-5
nz_stream_foodweb,-2.1060608746702472e-6
nz_stream_foodweb,4.469902525193562e-5
nz_stream_foodweb,3.16270093407154e-5
nz_stream_foodweb,3.16270093407154e-5
nz_stream_foodweb,1.8346192153061254e-5
nz_stream_foodweb,3.7109986858990386e-5
nz_stream_foodweb,3.521272726075408e-5
nz_stream_foodweb,3.7109986858990386e-5
nz_stream_foodweb,4.111330733189694e-5
nz_stream_foodweb,4.301056693013325e-5
nz_stream_foodweb,4.849354444840823e-5
nz_stream_foodweb,4.6596284850171925e-5
nz_stream_foodweb,4.849354444840823e-5
nz_stream_foodweb,4.301056693013325e-5
nz_stream_foodweb,4.301056693013325e-5
nz_stream_foodweb,4.301056693013325e-5
nz_stream_foodweb,4.849354444840823e-5
nz_stream_foodweb,3.3524268938951715e-5
nz_stream_foodweb,5.039080404664454e-5
nz_stream_foodweb,4.849354444840823e-5
nz_stream_foodweb,4.301056693013325e-5
nz_stream_foodweb,4.849354444840823e-5
nz_stream_foodweb,5.418532324311715e-5
nz_stream_foodweb,1.1174756312983905e-5
nz_stream_foodweb,3.921604773366064e-5
nz_stream_foodweb,2.9938551018913037e-5
nz_stream_foodweb,4.490782652836956e-5
nz_stream_foodweb,1.2597701011661136e-5
nz_stream_foodweb,1.3546330810779288e-5
nz_stream_foodweb,1.4020645710338366e-5
nz_stream_foodweb,1.022612651386575e-5
nz_stream_foodweb,1.022612651386575e-5
nz_stream_foodweb,9.277496714747597e-6
nz_stream_foodweb,1.1174756312983905e-5
nz_stream_foodweb,8.80318181518852e-6
nz_stream_foodweb,9.277496714747597e-6
nz_stream_foodweb,8.80318181518852e-6
nz_stream_foodweb,1.4969275509456519e-5
nz_stream_foodweb,1.2123386112102058e-5
nz_stream_foodweb,1.1649071212542981e-5
nz_stream_foodweb,1.4969275509456519e-5
nz_stream_foodweb,1.4969275509456519e-5
nz_stream_foodweb,1.1649071212542981e-5
nz_stream_foodweb,1.4969275509456519e-5
nz_stream_foodweb,1.2123386112102058e-5
nz_stream_foodweb,1.2597701011661136e-5
nz_stream_foodweb,1.2123386112102058e-5
nz_stream_foodweb,1.2123386112102058e-5
nz_stream_foodweb,1.2123386112102058e-5
nz_stream_foodweb,1.5443590409015596e-5
nz_stream_foodweb,1.6448932554824943e-5
nz_stream_foodweb,9.319256970034385e-5
nz_stream_foodweb,8.1809012110926e-5
nz_stream_foodweb,9.319256970034385e-5
nz_stream_foodweb,8.1809012110926e-5
nz_stream_foodweb,7.421997371798077e-5
nz_stream_foodweb,8.560353130739862e-5
nz_stream_foodweb,1.2654413358352333e-5
nz_stream_foodweb,8.939805050387124e-5
nz_stream_foodweb,8.012055378912365e-5
nz_stream_foodweb,5.3558919413815336e-5
nz_stream_foodweb,5.7353438610287946e-5
nz_stream_foodweb,7.042545452150816e-5
nz_stream_foodweb,5.7353438610287946e-5
nz_stream_foodweb,7.632603459265102e-5
nz_stream_foodweb,9.698708889681646e-5
nz_stream_foodweb,9.319256970034385e-5
nz_stream_foodweb,9.698708889681646e-5
nz_stream_foodweb,3.542152853718802e-5
nz_stream_foodweb,8.770959218206887e-5
nz_stream_foodweb,3.542152853718802e-5
nz_stream_foodweb,9.319256970034385e-5
nz_stream_foodweb,3.542152853718802e-5
nz_stream_foodweb,9.698708889681646e-5
nz_stream_foodweb,8.391507298559624e-5
nz_stream_foodweb,9.698708889681646e-5
nz_stream_foodweb,7.463757627084865e-5
nz_stream_foodweb,6.156556035962845e-5
nz_stream_foodweb,1.8554993429495193e-5
nz_stream_foodweb,8.391507298559624e-5
nz_stream_foodweb,1.2597701011661136e-5
nz_stream_foodweb,2.925543484292002e-5
nz_stream_foodweb,5.8245356062714905e-5
nz_stream_foodweb,5.113063256932875e-5
nz_stream_foodweb,5.8245356062714905e-5
nz_stream_foodweb,5.113063256932875e-5
nz_stream_foodweb,4.6387483573737987e-5
nz_stream_foodweb,5.350220706712414e-5
nz_stream_foodweb,1.001732523743181e-5
nz_stream_foodweb,5.5873781564919525e-5
nz_stream_foodweb,2.7149373968249773e-5
nz_stream_foodweb,4.40159090759426e-5
nz_stream_foodweb,4.6387483573737987e-5
nz_stream_foodweb,4.111330733189694e-5
nz_stream_foodweb,6.061693056051029e-5
nz_stream_foodweb,5.8245356062714905e-5
nz_stream_foodweb,6.061693056051029e-5
nz_stream_foodweb,4.111330733189694e-5
nz_stream_foodweb,3.16270093407154e-5
nz_stream_foodweb,4.111330733189694e-5
nz_stream_foodweb,5.8245356062714905e-5
nz_stream_foodweb,4.111330733189694e-5
nz_stream_foodweb,6.061693056051029e-5
nz_stream_foodweb,6.061693056051029e-5
nz_stream_foodweb,6.061693056051029e-5
nz_stream_foodweb,3.6370158336306176e-5
nz_stream_foodweb,2.8989921219794885e-5
nz_stream_foodweb,4.348488182969233e-5
nz_stream_foodweb,-2.1552971756592403e-5
nz_stream_foodweb,1.2180098458793251e-5
nz_stream_foodweb,3.8512315431638105e-6
nz_stream_foodweb,2.498660074688833e-5
nz_stream_foodweb,-8.746469468497325e-6
nz_stream_foodweb,-8.746469468497325e-6
nz_stream_foodweb,7.516860351709892e-5
nz_stream_foodweb,7.110857069750118e-5
nz_stream_foodweb,7.516860351709892e-5
nz_stream_foodweb,8.349747043272835e-5
nz_stream_foodweb,6.25709025054378e-5
nz_stream_foodweb,5.851086968584004e-5
nz_stream_foodweb,8.370627170916232e-5
nz_stream_foodweb,2.4777799470454387e-5
nz_stream_foodweb,6.236210122900385e-5
nz_stream_foodweb,8.328866915629442e-6
nz_stream_foodweb,4.976440021734271e-5
nz_stream_foodweb,7.922863633669667e-5
nz_stream_foodweb,6.663093532503554e-5
nz_stream_foodweb,2.498660074688833e-5
nz_stream_foodweb,8.7975105805194e-5
nz_stream_foodweb,8.7975105805194e-5
nz_stream_foodweb,1.2388899735227193e-5
nz_stream_foodweb,-2.0880127643394217e-7
nz_stream_foodweb,7.537740479353287e-5
nz_stream_foodweb,8.7975105805194e-5
nz_stream_foodweb,7.537740479353287e-5
nz_stream_foodweb,-2.0880127643394217e-7
nz_stream_foodweb,6.704853787790343e-5
nz_stream_foodweb,-2.0880127643394217e-7
nz_stream_foodweb,8.7975105805194e-5
nz_stream_foodweb,-2.0880127643394217e-7
nz_stream_foodweb,7.537740479353287e-5
nz_stream_foodweb,7.964623888956456e-5
nz_stream_foodweb,6.277970378187173e-5
nz_stream_foodweb,7.537740479353287e-5
nz_stream_foodweb,7.537740479353287e-5
nz_stream_foodweb,7.537740479353287e-5
nz_stream_foodweb,7.537740479353287e-5
nz_stream_foodweb,3.758430175854946e-5
nz_stream_foodweb,-2.0880127643394217e-7
nz_stream_foodweb,4.060032819597751e-6
nz_stream_foodweb,7.91126436276156e-6
nz_stream_foodweb,8.328866915629442e-6
nz_stream_foodweb,3.758430175854946e-5
nz_stream_foodweb,2.4777799470454387e-5
nz_stream_foodweb,5.851086968584004e-5
nz_stream_foodweb,8.328866915629442e-6
nz_stream_foodweb,1.6657733831258885e-5
nz_stream_foodweb,4.185313585458116e-5
nz_stream_foodweb,8.7975105805194e-5
nz_stream_foodweb,3.3524268938951715e-5
nz_stream_foodweb,3.3524268938951715e-5
nz_stream_foodweb,8.391507298559624e-5
nz_stream_foodweb,4.6121969950612844e-5
nz_stream_foodweb,-4.477635372465634e-6
nz_stream_foodweb,5.8245356062714905e-5
nz_stream_foodweb,5.113063256932875e-5
nz_stream_foodweb,5.8245356062714905e-5
nz_stream_foodweb,5.113063256932875e-5
nz_stream_foodweb,4.6387483573737987e-5
nz_stream_foodweb,5.350220706712414e-5
nz_stream_foodweb,5.5873781564919525e-5
nz_stream_foodweb,6.061693056051029e-5
nz_stream_foodweb,4.40159090759426e-5
nz_stream_foodweb,2.952094846604516e-5
nz_stream_foodweb,4.137882095502208e-5
nz_stream_foodweb,7.38023711651129e-6
nz_stream_foodweb,6.061693056051029e-5
nz_stream_foodweb,5.8245356062714905e-5
nz_stream_foodweb,6.061693056051029e-5
nz_stream_foodweb,6.536007955610106e-5
nz_stream_foodweb,5.8245356062714905e-5
nz_stream_foodweb,6.061693056051029e-5
nz_stream_foodweb,6.298850505830567e-5
nz_stream_foodweb,6.061693056051029e-5
nz_stream_foodweb,6.061693056051029e-5
nz_stream_foodweb,8.328866915629442e-6
nz_stream_foodweb,8.328866915629442e-6
nz_stream_foodweb,1.022612651386575e-5
nz_stream_foodweb,2.8041291420676732e-5
nz_stream_foodweb,1.1174756312983905e-5
nz_stream_foodweb,2.04522530277315e-5
nz_stream_foodweb,3.5857179200386747e-6
nz_stream_foodweb,1.8554993429495193e-5
nz_stream_foodweb,5.4829775182749814e-6
nz_stream_foodweb,2.4246772224204115e-5
nz_stream_foodweb,1.8554993429495193e-5
nz_stream_foodweb,1.760636363037704e-5
nz_stream_foodweb,1.8554993429495193e-5
nz_stream_foodweb,1.2123386112102058e-5
nz_stream_foodweb,1.3072015911220212e-5
nz_stream_foodweb,7.38023711651129e-6
nz_stream_foodweb,6.431607317393136e-6
nz_stream_foodweb,7.38023711651129e-6
nz_stream_foodweb,1.3072015911220212e-5
nz_stream_foodweb,1.3072015911220212e-5
nz_stream_foodweb,6.431607317393136e-6
nz_stream_foodweb,1.3072015911220212e-5
nz_stream_foodweb,7.38023711651129e-6
nz_stream_foodweb,1.1174756312983905e-5
nz_stream_foodweb,1.5917905308574674e-5
nz_stream_foodweb,1.2597701011661136e-5
nz_stream_foodweb,1.022612651386575e-5
nz_stream_foodweb,1.022612651386575e-5
nz_stream_foodweb,1.1174756312983905e-5
nz_stream_foodweb,1.2123386112102058e-5
nz_stream_foodweb,1.1649071212542981e-5
nz_stream_foodweb,1.2123386112102058e-5
nz_stream_foodweb,1.2123386112102058e-5
nz_stream_foodweb,1.4494960609897442e-5
nz_stream_foodweb,1.2597701011661136e-5
nz_stream_foodweb,1.1174756312983905e-5
nz_stream_foodweb,1.4494960609897442e-5
nz_stream_foodweb,1.2123386112102058e-5
nz_stream_foodweb,1.4969275509456519e-5
nz_stream_foodweb,1.2597701011661136e-5
nz_stream_foodweb,1.2123386112102058e-5
nz_stream_foodweb,1.5443590409015596e-5
nz_stream_foodweb,1.4020645710338366e-5
nz_stream_foodweb,1.639222020813375e-5
nz_stream_foodweb,1.2597701011661136e-5
nz_stream_foodweb,1.4969275509456519e-5
nz_stream_foodweb,1.4969275509456519e-5
nz_stream_foodweb,1.2597701011661136e-5
nz_stream_foodweb,1.2597701011661136e-5
nz_stream_foodweb,1.4969275509456519e-5
nz_stream_foodweb,1.4969275509456519e-5
nz_stream_foodweb,1.5443590409015596e-5
nz_stream_foodweb,8.328866915629442e-6
nz_stream_foodweb,1.1174756312983905e-5
nz_stream_foodweb,1.760636363037704e-5
nz_stream_foodweb,1.8554993429495193e-5
nz_stream_foodweb,1.3072015911220212e-5
nz_stream_foodweb,1.4020645710338366e-5
nz_stream_foodweb,1.2597701011661136e-5
nz_stream_foodweb,1.4969275509456519e-5
nz_stream_foodweb,2.519540202332227e-5
nz_stream_foodweb,2.8041291420676732e-5
nz_stream_foodweb,1.8554993429495193e-5
nz_stream_foodweb,1.4969275509456519e-5
nz_stream_foodweb,2.9938551018913037e-5
nz_stream_foodweb,1.4020645710338366e-5
nz_stream_foodweb,1.5917905308574674e-5
nz_stream_foodweb,1.2597701011661136e-5
nz_stream_foodweb,9.277496714747597e-6
nz_stream_foodweb,1.2597701011661136e-5
nz_stream_foodweb,1.4969275509456519e-5
nz_stream_foodweb,2.519540202332227e-5
nz_stream_foodweb,1.8554993429495193e-5
nz_stream_foodweb,2.9938551018913037e-5
nz_stream_foodweb,3.088718081803119e-5
nz_stream_foodweb,1.4969275509456519e-5
nz_stream_foodweb,1.2597701011661136e-5
nz_stream_foodweb,9.277496714747597e-6
nz_stream_foodweb,1.2597701011661136e-5
nz_stream_foodweb,1.4969275509456519e-5
nz_stream_foodweb,1.639222020813375e-5
nz_stream_foodweb,1.5917905308574674e-5
nz_stream_foodweb,1.2597701011661136e-5
nz_stream_foodweb,1.2597701011661136e-5
nz_stream_foodweb,1.4969275509456519e-5
nz_stream_foodweb,1.2597701011661136e-5
nz_stream_foodweb,1.2597701011661136e-5
nz_stream_foodweb,9.277496714747597e-6
nz_stream_foodweb,1.4969275509456519e-5
nz_stream_foodweb,2.4246772224204115e-5
nz_stream_foodweb,1.4969275509456519e-5
nz_stream_foodweb,2.9938551018913037e-5
nz_stream_foodweb,1.2123386112102058e-5
nz_stream_foodweb,1.4969275509456519e-5
nz_stream_foodweb,1.5917905308574674e-5
nz_stream_foodweb,3.183581061714935e-5
nz_stream_foodweb,1.5917905308574674e-5
nz_stream_foodweb,1.5917905308574674e-5
nz_stream_foodweb,3.183581061714935e-5
nz_stream_foodweb,1.5917905308574674e-5
nz_stream_foodweb,1.5917905308574674e-5
nz_stream_foodweb,-1.1592358865851786e-5
nz_stream_foodweb,-8.746469468497325e-6
nz_stream_foodweb,-3.054690673788403e-6
nz_stream_foodweb,6.989442727525788e-5
nz_stream_foodweb,6.135675908319451e-5
nz_stream_foodweb,6.989442727525788e-5
nz_stream_foodweb,6.135675908319451e-5
nz_stream_foodweb,5.566498028848558e-5
nz_stream_foodweb,6.420264848054896e-5
nz_stream_foodweb,3.90072464572267e-5
nz_stream_foodweb,6.704853787790343e-5
nz_stream_foodweb,-1.1592358865851786e-5
nz_stream_foodweb,5.5873781564919525e-5
nz_stream_foodweb,3.595255578343829e-5
nz_stream_foodweb,2.1931910073099926e-5
nz_stream_foodweb,5.281909089113112e-5
nz_stream_foodweb,3.879844518079275e-5
nz_stream_foodweb,6.989442727525788e-5
nz_stream_foodweb,5.274176241841041e-6
nz_stream_foodweb,7.274031667261235e-5
nz_stream_foodweb,2.6370881209205205e-6
nz_stream_foodweb,7.274031667261235e-5
nz_stream_foodweb,6.989442727525788e-5
nz_stream_foodweb,7.274031667261235e-5
nz_stream_foodweb,6.156556035962845e-5
nz_stream_foodweb,6.989442727525788e-5
nz_stream_foodweb,7.274031667261235e-5
nz_stream_foodweb,7.558620606996681e-5
nz_stream_foodweb,7.274031667261235e-5
nz_stream_foodweb,7.274031667261235e-5
nz_stream_foodweb,7.274031667261235e-5
nz_stream_foodweb,3.0678379541597254e-5
nz_stream_foodweb,5.4829775182749814e-6
nz_stream_foodweb,7.558620606996681e-5
nz_stream_foodweb,1.6657733831258885e-5
nz_stream_foodweb,8.328866915629442e-6
nz_stream_foodweb,6.156556035962845e-5
nz_stream_foodweb,8.41238742620302e-5
nz_stream_foodweb,7.010322855169183e-5
nz_stream_foodweb,4.20619371310151e-5
nz_stream_foodweb,2.8041291420676732e-5
nz_stream_foodweb,4.20619371310151e-5
nz_stream_foodweb,4.20619371310151e-5
nz_stream_foodweb,4.20619371310151e-5
nz_stream_foodweb,4.20619371310151e-5
nz_stream_foodweb,7.010322855169183e-5
nz_stream_foodweb,4.20619371310151e-5
nz_stream_foodweb,7.843209546732127e-5
nz_stream_foodweb,8.41238742620302e-5
nz_stream_foodweb,2.8041291420676732e-5
nz_stream_foodweb,-1.6335507861442555e-5
nz_stream_foodweb,3.758430175854946e-5
nz_stream_foodweb,1.0491640136990885e-5
nz_stream_foodweb,1.0491640136990885e-5
nz_stream_foodweb,5.310272462502716e-7
nz_stream_foodweb,6.799716767702158e-5
nz_stream_foodweb,1.3811844433904424e-5
nz_stream_foodweb,1.3811844433904424e-5
nz_stream_foodweb,6.467696338010804e-5
nz_stream_foodweb,6.905922216952212e-6
nz_stream_foodweb,5.777104116315583e-5
nz_stream_foodweb,1.7132048730817963e-5
nz_stream_foodweb,8.818390708162794e-5
nz_stream_foodweb,4.063899243233787e-5
nz_stream_foodweb,8.127798486467574e-5
nz_stream_foodweb,4.6596284850171925e-5
nz_stream_foodweb,4.0904506055463e-5
nz_stream_foodweb,4.6596284850171925e-5
nz_stream_foodweb,4.0904506055463e-5
nz_stream_foodweb,4.280176565369931e-5
nz_stream_foodweb,4.469902525193562e-5
nz_stream_foodweb,-2.1060608746702472e-6
nz_stream_foodweb,1.8346192153061254e-5
nz_stream_foodweb,2.024345175129756e-5
nz_stream_foodweb,3.521272726075408e-5
nz_stream_foodweb,2.024345175129756e-5
nz_stream_foodweb,4.6596284850171925e-5
nz_stream_foodweb,4.849354444840823e-5
nz_stream_foodweb,4.6596284850171925e-5
nz_stream_foodweb,4.849354444840823e-5
nz_stream_foodweb,5.228806364488085e-5
nz_stream_foodweb,4.6596284850171925e-5
nz_stream_foodweb,4.849354444840823e-5
nz_stream_foodweb,3.921604773366064e-5
nz_stream_foodweb,5.6082582841353464e-5
nz_stream_foodweb,5.797984243958977e-5
nz_stream_foodweb,2.8041291420676732e-5
nz_stream_foodweb,2.8041291420676732e-5
nz_stream_foodweb,5.797984243958977e-5
nz_stream_foodweb,4.490782652836956e-5
nz_stream_foodweb,5.228806364488085e-5
nz_stream_foodweb,5.6082582841353464e-5
nz_stream_foodweb,1.4969275509456519e-5
nz_stream_foodweb,1.4969275509456519e-5
nz_stream_foodweb,4.6596284850171925e-5
nz_stream_foodweb,4.0904506055463e-5
nz_stream_foodweb,4.6596284850171925e-5
nz_stream_foodweb,4.0904506055463e-5
nz_stream_foodweb,4.280176565369931e-5
nz_stream_foodweb,1.476047423302258e-5
nz_stream_foodweb,4.469902525193562e-5
nz_stream_foodweb,4.849354444840823e-5
nz_stream_foodweb,1.8346192153061254e-5
nz_stream_foodweb,2.024345175129756e-5
nz_stream_foodweb,3.521272726075408e-5
nz_stream_foodweb,2.024345175129756e-5
nz_stream_foodweb,4.6596284850171925e-5
nz_stream_foodweb,4.849354444840823e-5
nz_stream_foodweb,4.6596284850171925e-5
nz_stream_foodweb,2.234951262596781e-5
nz_stream_foodweb,4.849354444840823e-5
nz_stream_foodweb,5.228806364488085e-5
nz_stream_foodweb,5.039080404664454e-5
nz_stream_foodweb,5.039080404664454e-5
nz_stream_foodweb,4.849354444840823e-5
nz_stream_foodweb,4.849354444840823e-5
nz_stream_foodweb,4.849354444840823e-5
nz_stream_foodweb,5.6082582841353464e-5
nz_stream_foodweb,5.797984243958977e-5
nz_stream_foodweb,2.8041291420676732e-5
nz_stream_foodweb,2.8041291420676732e-5
nz_stream_foodweb,4.490782652836956e-5
nz_stream_foodweb,1.4969275509456519e-5
nz_stream_foodweb,5.228806364488085e-5
nz_stream_foodweb,5.6082582841353464e-5
nz_stream_foodweb,1.4969275509456519e-5
nz_stream_foodweb,1.4969275509456519e-5
nz_stream_foodweb,4.490782652836956e-5
nz_stream_foodweb,-2.0880127643394217e-7
nz_stream_foodweb,4.490782652836956e-5
nz_stream_foodweb,2.3298142425085963e-5
nz_stream_foodweb,2.04522530277315e-5
nz_stream_foodweb,2.3298142425085963e-5
nz_stream_foodweb,2.04522530277315e-5
nz_stream_foodweb,2.1400882826849654e-5
nz_stream_foodweb,2.4246772224204115e-5
nz_stream_foodweb,1.760636363037704e-5
nz_stream_foodweb,1.6884583218023663e-6
nz_stream_foodweb,1.760636363037704e-5
nz_stream_foodweb,1.6884583218023663e-6
nz_stream_foodweb,2.4246772224204115e-5
nz_stream_foodweb,2.3298142425085963e-5
nz_stream_foodweb,2.4246772224204115e-5
nz_stream_foodweb,2.6144031822440424e-5
nz_stream_foodweb,2.4246772224204115e-5
nz_stream_foodweb,2.519540202332227e-5
nz_stream_foodweb,2.4246772224204115e-5
nz_stream_foodweb,2.8041291420676732e-5
nz_stream_foodweb,3.088718081803119e-5
nz_stream_foodweb,3.088718081803119e-5
nz_stream_foodweb,2.8989921219794885e-5
nz_stream_foodweb,1.4020645710338366e-5
nz_stream_foodweb,2.8041291420676732e-5
nz_stream_foodweb,1.5917905308574674e-5
nz_stream_foodweb,1.022612651386575e-5
nz_stream_foodweb,1.0700441413424827e-5
nz_stream_foodweb,1.4020645710338366e-5
nz_stream_foodweb,3.0678379541597254e-5
nz_stream_foodweb,3.0678379541597254e-5
nz_stream_foodweb,3.210132424027448e-5
nz_stream_foodweb,3.3524268938951715e-5
nz_stream_foodweb,2.640954544556556e-5
nz_stream_foodweb,2.640954544556556e-5
nz_stream_foodweb,1.0965955036549963e-5
nz_stream_foodweb,3.6370158336306176e-5
nz_stream_foodweb,3.494721363762894e-5
nz_stream_foodweb,3.6370158336306176e-5
nz_stream_foodweb,3.494721363762894e-5
nz_stream_foodweb,3.6370158336306176e-5
nz_stream_foodweb,3.779310303498341e-5
nz_stream_foodweb,3.6370158336306176e-5
nz_stream_foodweb,3.6370158336306176e-5
nz_stream_foodweb,3.779310303498341e-5
nz_stream_foodweb,4.20619371310151e-5
nz_stream_foodweb,4.348488182969233e-5
nz_stream_foodweb,4.633077122704679e-5
nz_stream_foodweb,4.20619371310151e-5
nz_stream_foodweb,3.088718081803119e-5
nz_stream_foodweb,2.9464236119353963e-5
nz_stream_foodweb,3.0678379541597254e-5
