index,richness,sampling_effort,mean_fnr
60,18,900,0.005470588235294119
60,18,950,0.0012352941176470588
60,18,1000,0.0031246498599439777
60,18,1050,0.0051764705882352945
60,18,1100,0.0022941176470588237
60,18,1150,0.0027647058823529413
60,18,1200,0.002011204481792717
60,18,1250,0.00041176470588235296
60,18,1300,0.002183473389355742
60,18,1350,0.002235294117647059
60,18,1400,0.0005294117647058823
60,18,1450,0.0019411764705882352
60,18,1500,0.00041176470588235296
61,19,1,1.0
61,19,25,0.6348553660177112
61,19,50,0.45028304858626067
61,19,100,0.23190675552517653
61,19,150,0.13234235209235207
61,19,200,0.06611471861471861
61,19,250,0.06515151515151515
61,19,300,0.06832251082251083
61,19,350,0.04856459330143541
61,19,400,0.029502164502164502
61,19,450,0.035833333333333335
61,19,500,0.025
61,19,550,0.005227272727272728
61,19,600,0.013409090909090909
61,19,650,0.007727272727272727
61,19,700,0.005454545454545454
61,19,750,0.012727272727272724
61,19,800,0.003409090909090909
61,19,850,0.0011363636363636363
61,19,900,0.001590909090909091
61,19,950,0.011136363636363635
61,19,1000,0.002272727272727273
61,19,1050,0.005681818181818181
61,19,1100,0.006363636363636364
61,19,1150,0.0013636363636363635
61,19,1200,0.006320346320346321
61,19,1250,0.0029545454545454545
61,19,1300,0.0018181818181818182
61,19,1350,0.001590909090909091
61,19,1400,0.0020454545454545456
61,19,1450,0.0006818181818181818
61,19,1500,0.004545454545454546
62,19,1,1.0
62,19,25,0.6169571104611287
62,19,50,0.4023480830752971
62,19,100,0.22640527829688128
62,19,150,0.15221213020598426
62,19,200,0.08958172219936925
62,19,250,0.05602956498017541
62,19,300,0.04278451178451178
62,19,350,0.03729629629629629
62,19,400,0.03557407407407408
62,19,450,0.022545454545454546
62,19,500,0.012114478114478116
62,19,550,0.01018181818181818
62,19,600,0.014909090909090907
62,19,650,0.008107744107744107
62,19,700,0.007545454545454545
62,19,750,0.009818181818181816
62,19,800,0.007021885521885521
62,19,850,0.004909090909090909
62,19,900,0.005636363636363637
62,19,950,0.004
62,19,1000,0.004181818181818182
62,19,1050,0.0036616161616161618
62,19,1100,0.0030909090909090908
62,19,1150,0.002181818181818182
62,19,1200,0.0018181818181818182
62,19,1250,0.00045454545454545455
62,19,1300,0.0026363636363636368
62,19,1350,0.002727272727272727
62,19,1400,9.09090909090909e-5
62,19,1450,0.0012727272727272728
62,19,1500,0.0009090909090909091
63,19,1,0.995
63,19,25,0.5967548437557019
63,19,50,0.43137911318501587
63,19,100,0.21176043380934687
63,19,150,0.14477722832722834
63,19,200,0.09318829254481428
63,19,250,0.06739061864061865
63,19,300,0.049312169312169314
63,19,350,0.033504273504273506
63,19,400,0.019078144078144076
63,19,450,0.01660714285714286
63,19,500,0.010673076923076922
63,19,550,0.019325396825396822
63,19,600,0.0068386243386243375
63,19,650,0.010945767195767196
63,19,700,0.00707010582010582
63,19,750,0.003928571428571428
63,19,800,0.008035714285714287
63,19,850,0.0038029100529100527
63,19,900,0.0036243386243386246
63,19,950,0.00457010582010582
63,19,1000,0.004821428571428571
63,19,1050,0.0007142857142857143
63,19,1100,0.0026785714285714286
63,19,1150,0.0036243386243386237
63,19,1200,0.00035714285714285714
63,19,1250,0.0017857142857142854
63,19,1300,0.0
63,19,1350,0.0026785714285714286
63,19,1400,0.0012499999999999998
63,19,1450,0.0014285714285714286
63,19,1500,0.00017857142857142857
64,19,1,1.0
64,19,25,0.6118765061393487
64,19,50,0.4094413705003233
64,19,100,0.21442901835372638
64,19,150,0.1278699712643678
64,19,200,0.09654860467391753
64,19,250,0.06814247311827958
64,19,300,0.04739415322580646
64,19,350,0.03129536290322581
64,19,400,0.02714717741935484
64,19,450,0.0208366935483871
64,19,500,0.02119959677419355
64,19,550,0.017671370967741934
64,19,600,0.008482862903225806
64,19,650,0.01679939516129032
64,19,700,0.00578125
64,19,750,0.00296875
64,19,800,0.01424899193548387
64,19,850,0.0046875
64,19,900,0.00625
64,19,950,0.00890625
64,19,1000,0.00265625
64,19,1050,0.00359375
64,19,1100,0.00375
64,19,1150,0.00265625
64,19,1200,0.00140625
64,19,1250,0.00125
64,19,1300,0.000625
64,19,1350,0.00359375
64,19,1400,0.00140625
64,19,1450,0.00046875
64,19,1500,0.000625
65,19,1,1.0
65,19,25,0.6140825405658278
65,19,50,0.3997583433829713
65,19,100,0.23099856504254596
65,19,150,0.14030284469009519
65,19,200,0.08787010630023331
65,19,250,0.05253934044882322
65,19,300,0.0483212341197822
65,19,350,0.03683092429349235
65,19,400,0.02450090744101633
65,19,450,0.01836206896551724
65,19,500,0.024075922565033273
65,19,550,0.011745311554748943
65,19,600,0.010948275862068965
65,19,650,0.008620689655172414
65,19,700,0.005948275862068966
65,19,750,0.0037931034482758617
65,19,800,0.006896551724137932
65,19,850,0.005689655172413793
65,19,900,0.004827586206896552
65,19,950,0.002413793103448276
65,19,1000,0.00603448275862069
65,19,1050,0.0028448275862068967
65,19,1100,0.003448275862068966
65,19,1150,0.0033620689655172414
65,19,1200,0.001206896551724138
65,19,1250,0.000689655172413793
65,19,1300,0.0015517241379310346
65,19,1350,0.003275862068965517
65,19,1400,0.0007758620689655173
65,19,1450,0.0007758620689655173
65,19,1500,0.000689655172413793
66,19,1,1.0
66,19,25,0.6167086489737571
66,19,50,0.4093193366254695
66,19,100,0.21207543953751717
66,19,150,0.13620406470280422
66,19,200,0.08183805368301167
66,19,250,0.055878105088189134
66,19,300,0.049096907993966835
66,19,350,0.0329788838612368
66,19,400,0.028159879336349926
66,19,450,0.018653846153846153
66,19,500,0.013942307692307691
66,19,550,0.013580316742081447
66,19,600,0.012692307692307692
66,19,650,0.007403846153846154
66,19,700,0.008365384615384615
66,19,750,0.005865384615384616
66,19,800,0.005
66,19,850,0.005192307692307691
66,19,900,0.004338235294117647
66,19,950,0.005769230769230769
66,19,1000,0.0040384615384615385
66,19,1050,0.001153846153846154
66,19,1100,0.001634615384615385
66,19,1150,0.0019230769230769234
66,19,1200,0.001153846153846154
66,19,1250,0.004134615384615385
66,19,1300,0.003076923076923077
66,19,1350,0.0004807692307692308
66,19,1400,0.0016346153846153845
66,19,1450,0.001153846153846154
66,19,1500,0.0002884615384615385
67,20,1,1.0
67,20,25,0.630294623252324
67,20,50,0.435230676523584
67,20,100,0.23734868983798368
67,20,150,0.15479665281778154
67,20,200,0.08671348999837372
67,20,250,0.06114756367663344
67,20,300,0.053563618315887185
67,20,350,0.03900898520084567
67,20,400,0.033887420718816064
67,20,450,0.022190803382663847
67,20,500,0.02034090909090909
67,20,550,0.014112050739957718
67,20,600,0.009318181818181817
67,20,650,0.013977272727272727
67,20,700,0.012412790697674418
67,20,750,0.008295454545454545
67,20,800,0.009458245243128964
67,20,850,0.006363636363636364
67,20,900,0.006022727272727273
67,20,950,0.004659090909090909
67,20,1000,0.006249999999999999
67,20,1050,0.0021749471458773783
67,20,1100,0.003977272727272727
67,20,1150,0.004431818181818182
67,20,1200,0.0017045454545454547
67,20,1250,0.002272727272727273
67,20,1300,0.002159090909090909
67,20,1350,0.0014772727272727272
67,20,1400,0.0019318181818181817
67,20,1450,0.00465909090909091
67,20,1500,0.0010227272727272728
68,20,1,1.0
68,20,25,0.6169120558761493
68,20,50,0.41563196591988505
68,20,100,0.22496750381042965
68,20,150,0.13754433680636424
68,20,200,0.10349940726473379
68,20,250,0.07044866549775959
68,20,300,0.05102055328268069
68,20,350,0.03280790960451978
68,20,400,0.027313559322033897
68,20,450,0.028997857003701534
68,20,500,0.017943502824858758
68,20,550,0.021083333333333332
68,20,600,0.014192090395480226
68,20,650,0.010166666666666666
68,20,700,0.009916666666666666
68,20,750,0.007583333333333333
68,20,800,0.008333333333333333
68,20,850,0.003583333333333333
68,20,900,0.003083333333333333
68,20,950,0.005083333333333333
68,20,1000,0.004583333333333333
68,20,1050,0.00375
68,20,1100,0.0021666666666666666
68,20,1150,0.005333333333333333
68,20,1200,0.0029166666666666664
68,20,1250,0.0026666666666666666
68,20,1300,0.00375
68,20,1350,0.0029166666666666664
68,20,1400,0.0007500000000000001
68,20,1450,0.0006666666666666666
68,20,1500,0.00225
69,20,1,1.0
69,20,25,0.6283460820010948
69,20,50,0.4180052946679533
69,20,100,0.2315329662400708
69,20,150,0.1394872232815074
69,20,200,0.08788186440517184
69,20,250,0.06773061982412704
69,20,300,0.054392033542976934
69,20,350,0.03751222921034242
69,20,400,0.027533193570929423
69,20,450,0.02113731656184486
69,20,500,0.023813766596785458
69,20,550,0.014444444444444444
69,20,600,0.010462962962962962
69,20,650,0.01400943396226415
69,20,700,0.011018518518518518
69,20,750,0.01005415793151642
69,20,800,0.009074074074074073
69,20,850,0.006228162124388539
69,20,900,0.0025
69,20,950,0.004074074074074074
69,20,1000,0.002407407407407407
69,20,1050,0.002962962962962963
69,20,1100,0.005185185185185185
69,20,1150,0.003981481481481482
69,20,1200,0.0016666666666666668
69,20,1250,0.00037037037037037035
69,20,1300,0.0025925925925925925
69,20,1350,0.0012037037037037036
69,20,1400,0.003796296296296296
69,20,1450,0.0010185185185185184
69,20,1500,0.0012962962962962963
70,20,1,1.0
70,20,25,0.6282321622795306
70,20,50,0.4243561026063494
70,20,100,0.22261769591503217
70,20,150,0.13299231093935843
70,20,200,0.09913738027056382
70,20,250,0.06218878986866792
70,20,300,0.04559302689180738
70,20,350,0.04201524390243902
70,20,400,0.030609756097560975
70,20,450,0.02551219512195122
70,20,500,0.016829268292682928
70,20,550,0.014878048780487804
70,20,600,0.008292682926829269
70,20,650,0.008292682926829267
70,20,700,0.008658536585365854
70,20,750,0.007073170731707318
70,20,800,0.004634146341463415
70,20,850,0.005262195121951219
70,20,900,0.005996951219512195
70,20,950,0.005487804878048781
70,20,1000,0.006951219512195121
70,20,1050,0.0030487804878048786
70,20,1100,0.002073170731707317
70,20,1150,0.001951219512195122
70,20,1200,0.0023170731707317076
70,20,1250,0.0024603658536585366
70,20,1300,0.002317073170731707
70,20,1350,0.0014634146341463417
70,20,1400,0.0021951219512195124
70,20,1450,0.0007317073170731708
70,20,1500,0.0012195121951219512
71,20,1,1.0
71,20,25,0.6082916036213384
71,20,50,0.4302452738238977
71,20,100,0.24435838694823606
71,20,150,0.14890019819824118
71,20,200,0.10892888751543815
71,20,250,0.058522295742232465
71,20,300,0.061175288055826026
71,20,350,0.027234177215189878
71,20,400,0.023199367088607595
71,20,450,0.02233227848101266
71,20,500,0.01985416666666667
71,20,550,0.013329113924050633
71,20,600,0.01975
71,20,650,0.013263449367088606
71,20,700,0.008062500000000002
71,20,750,0.0051875
71,20,800,0.007450949367088607
71,20,850,0.006875
71,20,900,0.007015822784810126
71,20,950,0.0033749999999999995
71,20,1000,0.0034375
71,20,1050,0.0024375
71,20,1100,0.0015625
71,20,1150,0.003890822784810126
71,20,1200,0.003125
71,20,1250,0.00225
71,20,1300,0.0021875
71,20,1350,0.0016249999999999997
71,20,1400,0.0016875000000000002
71,20,1450,0.0023125000000000003
71,20,1500,0.00075
72,20,1,1.0
72,20,25,0.6263748091941508
72,20,50,0.42828955177391975
72,20,100,0.2437279093608377
72,20,150,0.15647693408386215
72,20,200,0.08810514945311848
72,20,250,0.07050073056691991
72,20,300,0.05194866549775959
72,20,350,0.0402231638418079
72,20,400,0.025045197740112993
72,20,450,0.02477133511745465
72,20,500,0.021371468926553675
72,20,550,0.018916666666666665
72,20,600,0.013000000000000003
72,20,650,0.00825
72,20,700,0.012333333333333333
72,20,750,0.007333333333333334
72,20,800,0.006
72,20,850,0.007000000000000001
72,20,900,0.0055000000000000005
72,20,950,0.006083333333333333
72,20,1000,0.004083333333333333
72,20,1050,0.0026666666666666666
72,20,1100,0.0018333333333333335
72,20,1150,0.002
72,20,1200,0.0016666666666666668
72,20,1250,0.002
72,20,1300,0.0011666666666666668
72,20,1350,0.0018333333333333335
72,20,1400,0.0021666666666666666
72,20,1450,0.003916666666666666
72,20,1500,0.00125
73,21,1,0.9802500000000001
73,21,25,0.6271747622582781
73,21,50,0.4337255703345816
73,21,100,0.23991911657797269
73,21,150,0.14959613397649363
73,21,200,0.11150672322080904
73,21,250,0.0819113679849091
73,21,300,0.04887509187019448
73,21,350,0.044747321630483936
73,21,400,0.03413581948213478
73,21,450,0.026824966078697415
73,21,500,0.019867706919945726
73,21,550,0.018578238071008592
73,21,600,0.009785008523814493
73,21,650,0.01348032564450475
73,21,700,0.012315694255992762
73,21,750,0.00908751696065129
73,21,800,0.006527589326096788
73,21,850,0.008016734509271824
73,21,900,0.006135232926277703
73,21,950,0.0030009045680687474
73,21,1000,0.005723010820025746
73,21,1050,0.0014959294436906376
73,21,1100,0.002238805970149254
73,21,1150,0.004198326549072817
73,21,1200,0.005687471732247852
73,21,1250,0.002851650836725464
73,21,1300,0.00270239710538218
73,21,1350,0.0007462686567164178
73,21,1400,0.0028358208955223886
73,21,1450,0.002722749886928991
73,21,1500,0.0003731343283582089
74,21,1,1.0
74,21,25,0.6275452220678818
74,21,50,0.41996102045517303
74,21,100,0.24763783578289142
74,21,150,0.15309623892570298
74,21,200,0.11735468110546977
74,21,250,0.07343909822620981
74,21,300,0.0655221664022563
74,21,350,0.040821576782081044
74,21,400,0.032882910276749514
74,21,450,0.02389079851930196
74,21,500,0.025555261766261238
74,21,550,0.01217741935483871
74,21,600,0.01532258064516129
74,21,650,0.012272607086197778
74,21,700,0.012338709677419355
74,21,750,0.008064516129032258
74,21,800,0.011774193548387097
74,21,850,0.00814516129032258
74,21,900,0.006370967741935483
74,21,950,0.00596774193548387
74,21,1000,0.004758064516129032
74,21,1050,0.004435483870967741
74,21,1100,0.0029032258064516127
74,21,1150,0.0036290322580645163
74,21,1200,0.0058870967741935475
74,21,1250,0.002258064516129032
74,21,1300,0.0008870967741935484
74,21,1350,0.004193548387096774
74,21,1400,0.0008870967741935484
74,21,1450,0.0017741935483870967
74,21,1500,0.0020161290322580645
75,21,1,1.0
75,21,25,0.6341914521230619
75,21,50,0.43699790179325476
75,21,100,0.22750298199131674
75,21,150,0.1588067556809958
75,21,200,0.1054720185142038
75,21,250,0.08700877659574469
75,21,300,0.04804307425097699
75,21,350,0.035293877551020404
75,21,400,0.037479761904761905
75,21,450,0.026855102040816325
75,21,500,0.0248
75,21,550,0.021948979591836736
75,21,600,0.015300000000000001
75,21,650,0.011500000000000002
75,21,700,0.0095
75,21,750,0.0044
75,21,800,0.0068
75,21,850,0.0036000000000000003
75,21,900,0.006000000000000001
75,21,950,0.0032999999999999995
75,21,1000,0.0036
75,21,1050,0.0037999999999999996
75,21,1100,0.005600000000000001
75,21,1150,0.0032999999999999995
75,21,1200,0.003
75,21,1250,0.0027999999999999995
75,21,1300,0.0031999999999999997
75,21,1350,0.0003
75,21,1400,0.0015183673469387757
75,21,1450,0.0023
75,21,1500,0.0017000000000000001
76,21,1,1.0
76,21,25,0.6336195962192049
76,21,50,0.4477002788504608
76,21,100,0.2452412895306974
76,21,150,0.1529187748394287
76,21,200,0.09405707048776957
76,21,250,0.0723326530612245
76,21,300,0.0662061224489796
76,21,350,0.04004625850340136
76,21,400,0.02710340136054422
76,21,450,0.022518367346938774
76,21,500,0.022124489795918363
76,21,550,0.014680697278911563
76,21,600,0.0121
76,21,650,0.009636734693877552
76,21,700,0.010926530612244897
76,21,750,0.0075
76,21,800,0.0077
76,21,850,0.0041
76,21,900,0.006500000000000001
76,21,950,0.006699999999999999
76,21,1000,0.004200000000000001
76,21,1050,0.005220408163265307
76,21,1100,0.0058000000000000005
76,21,1150,0.0070999999999999995
76,21,1200,0.0027
76,21,1250,0.0019
76,21,1300,0.0003
76,21,1350,0.0009
76,21,1400,0.0025
76,21,1450,0.0032999999999999995
76,21,1500,0.0006999999999999999
77,21,1,1.0
77,21,25,0.6375953874076845
77,21,50,0.4403655004870751
77,21,100,0.2550097654555859
77,21,150,0.15191762735841685
77,21,200,0.12234444414049675
77,21,250,0.07799358974358973
77,21,300,0.054831252811515976
77,21,350,0.048442307692307694
77,21,400,0.025679487179487183
77,21,450,0.030500000000000003
77,21,500,0.023625000000000004
77,21,550,0.019125
77,21,600,0.012875000000000001
77,21,650,0.010249999999999999
77,21,700,0.00975
77,21,750,0.009400641025641025
77,21,800,0.0033749999999999995
77,21,850,0.00925
77,21,900,0.005124999999999999
77,21,950,0.00425
77,21,1000,0.006749999999999999
77,21,1050,0.0032500000000000003
77,21,1100,0.0022500000000000003
77,21,1150,0.002875
77,21,1200,0.00475
77,21,1250,0.004750000000000001
77,21,1300,0.0032500000000000003
77,21,1350,0.0016250000000000001
77,21,1400,0.0026249999999999997
77,21,1450,0.0022500000000000003
77,21,1500,0.000625
78,21,1,1.0
78,21,25,0.6546378972574262
78,21,50,0.4367227141370627
78,21,100,0.24016949494212012
78,21,150,0.14608812184357756
78,21,200,0.09955276735459663
78,21,250,0.06676211694809255
78,21,300,0.05813985303314571
78,21,350,0.036268292682926834
78,21,400,0.03201219512195122
78,21,450,0.027100609756097564
78,21,500,0.024533536585365855
78,21,550,0.019146341463414637
78,21,600,0.014652439024390245
78,21,650,0.010853658536585367
78,21,700,0.010121951219512195
78,21,750,0.010487804878048781
78,21,800,0.006097560975609756
78,21,850,0.007804878048780488
78,21,900,0.00475609756097561
78,21,950,0.002682926829268293
78,21,1000,0.004634146341463415
78,21,1050,0.00475609756097561
78,21,1100,0.004024390243902439
78,21,1150,0.002804878048780488
78,21,1200,0.0023170731707317076
78,21,1250,0.0013414634146341464
78,21,1300,0.0007317073170731708
78,21,1350,0.00036585365853658537
78,21,1400,0.0012378048780487805
78,21,1450,0.0008536585365853657
78,21,1500,0.0010975609756097562
79,21,1,1.0
79,21,25,0.6396212969332755
79,21,50,0.4392353078144977
79,21,100,0.2589554123213878
79,21,150,0.15455397032677592
79,21,200,0.10342804196152602
79,21,250,0.06721830887791698
79,21,300,0.04893896833503576
79,21,350,0.04310967824310521
79,21,400,0.03145429009193054
79,21,450,0.022909856996935648
79,21,500,0.020654366700715014
79,21,550,0.015406664964249233
79,21,600,0.013160112359550563
79,21,650,0.00943820224719101
79,21,700,0.011611338100102144
79,21,750,0.007134831460674157
79,21,800,0.010337078651685394
79,21,850,0.006348314606741573
79,21,900,0.005842696629213483
79,21,950,0.0023033707865168537
79,21,1000,0.006460674157303371
79,21,1050,0.0009550561797752808
79,21,1100,0.004606741573033708
79,21,1150,0.001797752808988764
79,21,1200,0.0005617977528089887
79,21,1250,0.0024719101123595504
79,21,1300,0.0015730337078651685
79,21,1350,0.0006179775280898876
79,21,1400,0.001348314606741573
79,21,1450,0.001348314606741573
79,21,1500,0.00039325842696629214
80,22,1,0.9765972222222223
80,22,25,0.6304154881032844
80,22,50,0.4444152244695038
80,22,100,0.26682396528206376
80,22,150,0.14758586233828438
80,22,200,0.10464782356716425
80,22,250,0.08355559076092599
80,22,300,0.054196732730379525
80,22,350,0.03808183955333529
80,22,400,0.02900896267998825
80,22,450,0.0241676189854268
80,22,500,0.023085068367417274
80,22,550,0.01769247722597708
80,22,600,0.017130473111960035
80,22,650,0.010008081104907434
80,22,700,0.012158679886665
80,22,750,0.012354902899765279
80,22,800,0.010350426094622391
80,22,850,0.009377754922127534
80,22,900,0.01044519541580958
80,22,950,0.006447987070232149
80,22,1000,0.007572358086365335
80,22,1050,0.004952982662356744
80,22,1100,0.0021708786364972085
80,22,1150,0.0034447546282691745
80,22,1200,0.006043931824860418
80,22,1250,0.002843814281516309
80,22,1300,0.002300176315016162
80,22,1350,0.0027108433734939763
80,22,1400,0.0016867469879518074
80,22,1450,0.0026013811342932708
80,22,1500,0.0018094328533646783
81,22,1,1.0
81,22,25,0.6531137128668035
81,22,50,0.4369972124088968
81,22,100,0.25454818700451753
81,22,150,0.15830687235102692
81,22,200,0.11451994038441772
81,22,250,0.08266439253777368
81,22,300,0.05583776595744681
81,22,350,0.04469915972864632
81,22,400,0.0491445035460993
81,22,450,0.031261081560283684
81,22,500,0.030957446808510636
81,22,550,0.02114583333333333
81,22,600,0.01959441489361702
81,22,650,0.0140625
81,22,700,0.008229166666666668
81,22,750,0.013561613475177304
81,22,800,0.009791666666666666
81,22,850,0.007395833333333332
81,22,900,0.007916666666666666
81,22,950,0.006367464539007091
81,22,1000,0.0046875
81,22,1050,0.003125
81,22,1100,0.003333333333333333
81,22,1150,0.0043749999999999995
81,22,1200,0.0022916666666666662
81,22,1250,0.0022916666666666667
81,22,1300,0.004583333333333333
81,22,1350,0.0017708333333333335
81,22,1400,0.0010416666666666667
81,22,1450,0.0005208333333333333
81,22,1500,0.0021875
82,22,1,1.0
82,22,25,0.6697021340591064
82,22,50,0.45314770136262444
82,22,100,0.2622104144962162
82,22,150,0.16622928397898754
82,22,200,0.1104073032438782
82,22,250,0.07331729055258465
82,22,300,0.043819327731092435
82,22,350,0.05391176470588235
82,22,400,0.04083893557422969
82,22,450,0.021483193277310922
82,22,500,0.02688235294117647
82,22,550,0.023142857142857142
82,22,600,0.013739495798319328
82,22,650,0.015
82,22,700,0.010180672268907563
82,22,750,0.01403361344537815
82,22,800,0.005857142857142856
82,22,850,0.004714285714285714
82,22,900,0.0035714285714285713
82,22,950,0.005142857142857143
82,22,1000,0.005
82,22,1050,0.005285714285714286
82,22,1100,0.0034285714285714284
82,22,1150,0.0024285714285714284
82,22,1200,0.0031428571428571434
82,22,1250,0.0024285714285714284
82,22,1300,0.00042857142857142855
82,22,1350,0.002142857142857143
82,22,1400,0.0021428571428571425
82,22,1450,0.003142857142857143
82,22,1500,0.0027142857142857142
83,22,1,1.0
83,22,25,0.654128958073383
83,22,50,0.45979946935400323
83,22,100,0.25667667725426796
83,22,150,0.14925560823311748
83,22,200,0.11525862755678895
83,22,250,0.07152626811594204
83,22,300,0.058249113475177305
83,22,350,0.04419586416897934
83,22,400,0.03366578014184397
83,22,450,0.02548093971631206
83,22,500,0.025540780141843973
83,22,550,0.022542109929078017
83,22,600,0.013125
83,22,650,0.010625000000000002
83,22,700,0.011250000000000003
83,22,750,0.008871897163120568
83,22,800,0.013645833333333334
83,22,850,0.009479166666666667
83,22,900,0.0078125
83,22,950,0.005416666666666668
83,22,1000,0.0014583333333333334
83,22,1050,0.0013541666666666665
83,22,1100,0.0023958333333333336
83,22,1150,0.0040625
83,22,1200,0.0040625
83,22,1250,0.0023958333333333336
83,22,1300,0.004375
83,22,1350,0.0016666666666666666
83,22,1400,0.002708333333333334
83,22,1450,0.0010416666666666667
83,22,1500,0.0016666666666666668
84,22,1,0.9775641025641026
84,22,25,0.6383870744523179
84,22,50,0.4246320516371179
84,22,100,0.2548805660742205
84,22,150,0.14369604897025023
84,22,200,0.1034444697086971
84,22,250,0.06784289190845454
84,22,300,0.06859392254582816
84,22,350,0.04654172536905048
84,22,400,0.029977422003284074
84,22,450,0.023153627603491485
84,22,500,0.016206842537377926
84,22,550,0.021864845302912453
84,22,600,0.01222323049001815
84,22,650,0.011011796733212342
84,22,700,0.007050168524760176
84,22,750,0.01062764670296431
84,22,800,0.007385057471264368
84,22,850,0.007471264367816091
84,22,900,0.005642770719903207
84,22,950,0.0038173018753781007
84,22,1000,0.004051724137931034
84,22,1050,0.003897459165154265
84,22,1100,0.0031034482758620697
84,22,1150,0.002087114337568058
84,22,1200,0.0033121597096188752
84,22,1250,0.003281911675741077
84,22,1300,0.004696007259528131
84,22,1350,0.0041772534785238956
84,22,1400,0.00017241379310344826
84,22,1450,0.0006034482758620691
84,22,1500,0.00017241379310344826
85,22,1,0.9665
85,22,25,0.6551161505364124
85,22,50,0.4285962493880072
85,22,100,0.24012421456729652
85,22,150,0.15033386827229925
85,22,200,0.1149614781117676
85,22,250,0.0763675444925445
85,22,300,0.06302815751499963
85,22,350,0.044865361077111386
85,22,400,0.03656627363864206
85,22,450,0.032642971064023696
85,22,500,0.020164473684210524
85,22,550,0.016771616541353382
85,22,600,0.018381123262702206
85,22,650,0.01599310776942356
85,22,700,0.007384085213032581
85,22,750,0.008420739348370928
85,22,800,0.0022807017543859647
85,22,850,0.00799655388471178
85,22,900,0.006242167919799499
85,22,950,0.012019110275689223
85,22,1000,0.0057174185463659145
85,22,1050,0.0027192982456140345
85,22,1100,0.0066838972431077694
85,22,1150,0.004400062656641604
85,22,1200,0.004122807017543859
85,22,1250,0.003334899749373433
85,22,1300,0.0033364661654135337
85,22,1350,0.003800125313283208
85,22,1400,0.0044736842105263155
85,22,1450,0.0019298245614035087
85,22,1500,0.0023684210526315787
86,22,1,0.9967857142857145
86,22,25,0.6413723532751796
86,22,50,0.45855385635881135
86,22,100,0.27343549795011496
86,22,150,0.16572336876279017
86,22,200,0.11276173097235428
86,22,250,0.07228435026875187
86,22,300,0.06812822097074792
86,22,350,0.04459126759041677
86,22,400,0.04544094211706238
86,22,450,0.021201550387596902
86,22,500,0.018092469545957918
86,22,550,0.014800664451827244
86,22,600,0.017397563676633445
86,22,650,0.01143133997785161
86,22,700,0.013022377981254898
86,22,750,0.009454595791805093
86,22,800,0.010035991140642304
86,22,850,0.00805924695459579
86,22,900,0.005617386489479512
86,22,950,0.002325581395348837
86,22,1000,0.0045708748615725355
86,22,1050,0.0033720930232558144
86,22,1100,0.006583610188261351
86,22,1150,0.005
86,22,1200,0.004105758582502768
86,22,1250,0.0011627906976744184
86,22,1300,0.0013953488372093023
86,22,1350,0.0010465116279069766
86,22,1400,0.0004651162790697674
86,22,1450,0.0011627906976744186
86,22,1500,0.0012790697674418606
87,22,1,1.0
87,22,25,0.6743969815136448
87,22,50,0.4498288407083688
87,22,100,0.27222999110445745
87,22,150,0.16698420921398863
87,22,200,0.11109640522875817
87,22,250,0.06695634920634921
87,22,300,0.057014408793820574
87,22,350,0.04817156862745099
87,22,400,0.03026984126984127
87,22,450,0.027198412698412694
87,22,500,0.015277777777777779
87,22,550,0.019444444444444445
87,22,600,0.011293650793650793
87,22,650,0.014387254901960784
87,22,700,0.01597222222222222
87,22,750,0.009341269841269841
87,22,800,0.006388888888888888
87,22,850,0.008194444444444443
87,22,900,0.011944444444444445
87,22,950,0.008055555555555555
87,22,1000,0.0065277777777777764
87,22,1050,0.0038888888888888888
87,22,1100,0.005555555555555555
87,22,1150,0.0027777777777777775
87,22,1200,0.0011111111111111111
87,22,1250,0.0034722222222222225
87,22,1300,0.0009722222222222221
87,22,1350,0.0016666666666666666
87,22,1400,0.0011111111111111111
87,22,1450,0.003333333333333333
87,22,1500,0.00041666666666666664
88,23,1,1.0
88,23,25,0.6584492870618548
88,23,50,0.4729545362611862
88,23,100,0.26829493313936037
88,23,150,0.1599412317175475
88,23,200,0.11454216818032607
88,23,250,0.09804757085020244
88,23,300,0.059878542510121466
88,23,350,0.04506089743589745
88,23,400,0.03883839406207827
88,23,450,0.028749999999999994
88,23,500,0.022451923076923078
88,23,550,0.01980769230769231
88,23,600,0.015564102564102565
88,23,650,0.013125
88,23,700,0.009375000000000001
88,23,750,0.009000000000000001
88,23,800,0.00875
88,23,850,0.0075
88,23,900,0.004375
88,23,950,0.0030000000000000005
88,23,1000,0.005625
88,23,1050,0.0034999999999999996
88,23,1100,0.007875
88,23,1150,0.0036249999999999998
88,23,1200,0.0033750000000000004
88,23,1250,0.004875
88,23,1300,0.005125000000000001
88,23,1350,0.001
88,23,1400,0.002
88,23,1450,0.004
88,23,1500,0.002
89,23,1,0.9948529411764706
89,23,25,0.6541568667144031
89,23,50,0.4618295414209765
89,23,100,0.25537726305552794
89,23,150,0.17569815437863404
89,23,200,0.11297761307289479
89,23,250,0.0840808304989003
89,23,300,0.06859311353771211
89,23,350,0.05276604697476325
89,23,400,0.04245394151178331
89,23,450,0.027833193020052046
89,23,500,0.030655357780644786
89,23,550,0.02745711880343749
89,23,600,0.016203394123606888
89,23,650,0.012410587639311044
89,23,700,0.009986695749783154
89,23,750,0.009461113176328237
89,23,800,0.0064599797365754805
89,23,850,0.00872340425531915
